ID,BARRIO,same_as_wikidata_barrio,DISTRITO,same_as_wikidata_distrito,ESTADO,CLASE-VIAL,NOMBRE-VIA,CODIGO-POSTAL,FECHA-INSTALACION,MODELO
98486,Canillas,http://wikidata.org/entity/Q9694341,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,CALLE,"JAVIER DEL QUINTO, 12",28043,2021-09-16,MU-51
98492,Canillas,http://wikidata.org/entity/Q9694341,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,CALLE,"AREQUIPA, 1",28043,2021-09-15,MU-51
98491,Canillas,http://wikidata.org/entity/Q9694341,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,CALLE,"AREQUIPA, 1",28043,2021-09-22,MU-51
98559,Pueblo Nuevo,http://wikidata.org/entity/Q71753,Ciudad Lineal,http://wikidata.org/entity/Q1763694,OPERATIVO,AVENIDA,"INSTITUCION LIBRE DE ENSEÑANZA, 68",28037,2023-09-04,MU-51
98566,Rejas,http://wikidata.org/entity/Q10359029,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,CALLE,"PIRRA, 14",28022,2019-01-29,MU-51
98565,Rejas,http://wikidata.org/entity/Q10359029,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,CALLE,"PIRRA, 14",28022,2021-09-16,MU-51
98627,Amposta,http://wikidata.org/entity/Q11905392,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,CALLE,"ALBERIQUE, 12",28037,2021-09-30,MU-51
98632,Quintana,http://wikidata.org/entity/Q71810,Ciudad Lineal,http://wikidata.org/entity/Q1763694,OPERATIVO,CALLE,"VIRGEN DEL SAGRARIO, 22",28027,2021-09-03,MU-51
98647,San Juan Bautista,http://wikidata.org/entity/Q165609,Ciudad Lineal,http://wikidata.org/entity/Q1763694,OPERATIVO,CALLE,"SORZANO, 1",28043,2021-09-07,MU-51
98650,San Juan Bautista,http://wikidata.org/entity/Q165609,Ciudad Lineal,http://wikidata.org/entity/Q1763694,OPERATIVO,CALLE,"SORZANO, 1",28043,2021-02-11,MU-51
72243,Rosas,http://wikidata.org/entity/Q18880469,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,AVENIDA,"NIZA, 8",28022,2019-01-29,MU-51
72246,Pueblo Nuevo,http://wikidata.org/entity/Q71753,Ciudad Lineal,http://wikidata.org/entity/Q1763694,OPERATIVO,CALLE,"FRANCISCO RIOJA, 14",28017,2021-09-14,MU-51
73170,Corralejos,http://wikidata.org/entity/Q10260772,Barajas,http://wikidata.org/entity/Q807230,OPERATIVO,CALLE,"BAHIA DE MALAGA, 5",28042,2023-09-19,MU-38
73182,Ventas,http://wikidata.org/entity/Q71762,Ciudad Lineal,http://wikidata.org/entity/Q1763694,OPERATIVO,AVENIDA,"MARQUES DE CORBERA, 6",28017,2021-09-16,MU-51
73187,Valdefuentes,http://wikidata.org/entity/Q10388714,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,CAMINO,"MONTORO, 6",28055,2021-09-16,MU-51
73198,Alameda de Osuna,http://wikidata.org/entity/Q760737,Barajas,http://wikidata.org/entity/Q807230,OPERATIVO,AVENIDA,"LOGROÑO, 70",28042,2021-09-14,MU-51
76161,Rosas,http://wikidata.org/entity/Q18880469,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,CALLE,"BUDAPEST, 11",28022,2019-01-29,MU-51
75981,Alameda de Osuna,http://wikidata.org/entity/Q760737,Barajas,http://wikidata.org/entity/Q807230,OPERATIVO,CALLE,"BERGANTIN, 11",28042,2021-09-15,MU-51
76162,Rosas,http://wikidata.org/entity/Q18880469,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,CALLE,"BUDAPEST, 11",28022,2021-09-08,MU-51
76174,EL SALVADOR,,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,CALLE,"MARIA LOMBILLO, 2",28027,2019-02-28,MU-51
76192,LA CONCEPCIÓN,,Ciudad Lineal,http://wikidata.org/entity/Q1763694,OPERATIVO,CALLE,"JOSE DEL HIERRO, 5",28027,2021-09-17,MU-51
78460,Pinar del Rey,http://wikidata.org/entity/Q10349788,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,CALLE,"AYACUCHO, 30",28043,2021-09-22,MU-51
78767,Apóstol Santiago,http://wikidata.org/entity/Q11906303,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,CARRETERA,"ESTACION DE HORTALEZA, 11",28033,2021-05-06,MU-51
78499,CASCO H.BARAJAS,,Barajas,http://wikidata.org/entity/Q807230,OPERATIVO,CALLE,"ORION, 3",28042,2021-09-23,MU-51
84148,San Pascual,http://wikidata.org/entity/Q165612,Ciudad Lineal,http://wikidata.org/entity/Q1763694,OPERATIVO,CALLE,"AMARA, 4",28027,2019-01-29,MU-51
83245,Alameda de Osuna,http://wikidata.org/entity/Q760737,Barajas,http://wikidata.org/entity/Q807230,OPERATIVO,CALLE,"BERGANTIN, 11",28042,2019-01-29,MU-51
88593,San Juan Bautista,http://wikidata.org/entity/Q165609,Ciudad Lineal,http://wikidata.org/entity/Q1763694,OPERATIVO,CALLE,"TREVIANA, 1",28043,2021-02-11,MU-51
88156,Pueblo Nuevo,http://wikidata.org/entity/Q71753,Ciudad Lineal,http://wikidata.org/entity/Q1763694,OPERATIVO,CALLE,"FRANCISCO RIOJA, 14",28017,2021-09-16,MU-51
88157,Pueblo Nuevo,http://wikidata.org/entity/Q71753,Ciudad Lineal,http://wikidata.org/entity/Q1763694,OPERATIVO,CALLE,"FRANCISCO RIOJA, 14",28017,2023-09-19,MU-51
92972,Canillas,http://wikidata.org/entity/Q9694341,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,CALLE,"EL PROVENCIO, 20",28043,2021-09-24,MU-51
92974,Canillas,http://wikidata.org/entity/Q9694341,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,CALLE,"TORQUEMADA, 5",28043,2019-02-04,MU-51
92975,Canillas,http://wikidata.org/entity/Q9694341,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,CALLE,"TORQUEMADA, 5",28043,2021-09-23,MU-51
92977,Canillas,http://wikidata.org/entity/Q9694341,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,CALLE,"MANZANAR, 12",28043,2021-09-15,MU-51
94478,CASCO H.BARAJAS,,Barajas,http://wikidata.org/entity/Q807230,OPERATIVO,CALLE,"ORION, 5",28042,2021-09-15,MU-51
61945,EL SALVADOR,,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,CALLE,"IQUITOS, 20",28027,2022-08-23,MU-51
66646,Canillas,http://wikidata.org/entity/Q9694341,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,CALLE,"PALERMO, 48",28043,2023-06-07,MU-51
60405,Pinar del Rey,http://wikidata.org/entity/Q10349788,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,CALLE,"ANGEL LUIS DE LA HERRAN, 42",28043,2019-07-10,MU-51
67865,Corralejos,http://wikidata.org/entity/Q10260772,Barajas,http://wikidata.org/entity/Q807230,OPERATIVO,AVENIDA,"PARTENON, 5",28042,2019-06-14,MU-51
94504,Arcos,http://wikidata.org/entity/Q9627876,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,AVENIDA,"GUADALAJARA, 4",28032,2021-09-16,MU-51
94496,Corralejos,http://wikidata.org/entity/Q10260772,Barajas,http://wikidata.org/entity/Q807230,OPERATIVO,AVENIDA,"PARTENON, 5",28042,2023-09-20,MU-51
94503,Alameda de Osuna,http://wikidata.org/entity/Q760737,Barajas,http://wikidata.org/entity/Q807230,OPERATIVO,AVENIDA,"LOGROÑO, 231",28042,2021-09-15,MU-51
94509,Arcos,http://wikidata.org/entity/Q9627876,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,CALLE,"AQUITANIA, 7",28032,2021-02-11,MU-51
94489,Timón,http://wikidata.org/entity/Q10382570,Barajas,http://wikidata.org/entity/Q807230,OPERATIVO,CALLE,"TIMON, 20",28042,2019-01-29,MU-51
94495,Corralejos,http://wikidata.org/entity/Q10260772,Barajas,http://wikidata.org/entity/Q807230,OPERATIVO,CALLE,"BAHIA DE POLLENSA, 5",28042,2021-09-30,MU-51
94481,Alameda de Osuna,http://wikidata.org/entity/Q760737,Barajas,http://wikidata.org/entity/Q807230,OPERATIVO,CALLE,"RIAÑO, 9",28042,2021-02-11,MU-51
94494,Corralejos,http://wikidata.org/entity/Q10260772,Barajas,http://wikidata.org/entity/Q807230,OPERATIVO,CALLE,"BAHIA DE POLLENSA, 5",28042,2021-09-23,MU-51
94511,Arcos,http://wikidata.org/entity/Q9627876,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,CALLE,"AQUITANIA, 7",28032,2021-09-22,MU-51
94512,Arcos,http://wikidata.org/entity/Q9627876,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,CALLE,"AQUITANIA, 7",28032,2021-09-02,MU-51
94515,Arcos,http://wikidata.org/entity/Q9627876,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,CALLE,"ARCOS DE JALON, 11",28037,2021-09-15,MU-51
94519,Arcos,http://wikidata.org/entity/Q9627876,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,CALLE,"ARCOS DE JALON, 22",28037,2021-09-14,MU-51
94522,Arcos,http://wikidata.org/entity/Q9627876,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,CALLE,"ELECTRICISTAS, 11",28037,2021-09-30,MU-51
94524,Arcos,http://wikidata.org/entity/Q9627876,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,CALLE,"CONSERVEROS, 4",28037,2019-01-29,MU-51
94544,Rejas,http://wikidata.org/entity/Q10359029,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,AVENIDA,"SEPTIMA, 68",28022,2019-02-04,MU-51
94546,Rejas,http://wikidata.org/entity/Q10359029,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,AVENIDA,"SEPTIMA, 68",28022,2021-09-14,MU-51
94545,Rejas,http://wikidata.org/entity/Q10359029,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,AVENIDA,"SEPTIMA, 68",28022,2021-09-01,MU-51
94539,Rosas,http://wikidata.org/entity/Q18880469,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,CALLE,"AUSTRIA, 15",28022,2019-02-04,MU-51
94533,EL SALVADOR,,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,CALLE,"LOPEZ DE ARANDA, 29",28027,2021-09-03,MU-51
94530,EL SALVADOR,,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,CALLE,"IQUITOS, 20",28027,2019-02-04,MU-51
64089,Alameda de Osuna,http://wikidata.org/entity/Q760737,Barajas,http://wikidata.org/entity/Q807230,OPERATIVO,CALLE,"NORAY, 13",28042,2021-02-11,MU-51
63465,Rejas,http://wikidata.org/entity/Q10359029,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,CALLE,"ONCE, 7",28022,2019-06-14,MU-51
94556,Arcos,http://wikidata.org/entity/Q9627876,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,AVENIDA,"INSTITUCION LIBRE DE ENSEÑANZA, 129",28037,2021-09-22,MU-51
94563,Simancas,http://wikidata.org/entity/Q10371626,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,CALLE,"JULIAN CAMARILLO, 11",28037,2021-09-15,MU-51
95546,Pueblo Nuevo,http://wikidata.org/entity/Q71753,Ciudad Lineal,http://wikidata.org/entity/Q1763694,OPERATIVO,AVENIDA,"INSTITUCION LIBRE DE ENSEÑANZA, 16",28037,2021-09-07,MU-51
94864,San Pascual,http://wikidata.org/entity/Q165612,Ciudad Lineal,http://wikidata.org/entity/Q1763694,OPERATIVO,CALLE,"ARTURO SORIA, 71",28027,2020-09-23,MU-51
96305,Hellín,http://wikidata.org/entity/Q10294546,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,CALLE,"ARCOS DE JALON, 59",28037,2021-08-10,MU-51
96306,Hellín,http://wikidata.org/entity/Q10294546,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,CALLE,"ARCOS DE JALON, 59",28037,2021-10-01,MU-51
96308,Pueblo Nuevo,http://wikidata.org/entity/Q71753,Ciudad Lineal,http://wikidata.org/entity/Q1763694,OPERATIVO,AVENIDA,"INSTITUCION LIBRE DE ENSEÑANZA, 68",28037,2021-10-20,MU-51
96323,San Pascual,http://wikidata.org/entity/Q165612,Ciudad Lineal,http://wikidata.org/entity/Q1763694,OPERATIVO,CALLE,"MARTINEZ VILLERGAS, 50",28027,2021-10-20,MU-51
96324,San Juan Bautista,http://wikidata.org/entity/Q165609,Ciudad Lineal,http://wikidata.org/entity/Q1763694,OPERATIVO,CALLE,"RAMIREZ DE ARELLANO, 35",28043,2021-10-13,MU-51
96326,San Juan Bautista,http://wikidata.org/entity/Q165609,Ciudad Lineal,http://wikidata.org/entity/Q1763694,OPERATIVO,CALLE,"RAMIREZ DE ARELLANO, 35",28043,2019-02-04,MU-51
96869,Canillas,http://wikidata.org/entity/Q9694341,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,CALLE,"RICARDO SAN JUAN, 2",28043,2021-10-28,MU-51
96875,Canillas,http://wikidata.org/entity/Q9694341,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,CALLE,"CARRIL DEL CONDE, 57",28043,2019-02-04,MU-51
96871,Canillas,http://wikidata.org/entity/Q9694341,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,CALLE,"RICARDO SAN JUAN, 2",28043,2021-10-06,MU-51
97801,Simancas,http://wikidata.org/entity/Q10371626,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,CALLE,"ALBARRACIN, 54",28037,2021-10-04,MU-51
97977,Apóstol Santiago,http://wikidata.org/entity/Q11906303,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,CALLE,"SOMONTIN, 59",28033,2021-09-09,MU-51
98066,Pueblo Nuevo,http://wikidata.org/entity/Q71753,Ciudad Lineal,http://wikidata.org/entity/Q1763694,OPERATIVO,CALLE,"GANDHI, 12",28017,2021-09-09,MU-51
98302,Timón,http://wikidata.org/entity/Q10382570,Barajas,http://wikidata.org/entity/Q807230,OPERATIVO,AVENIDA,"LOGROÑO, 361",28042,2021-09-17,MU-51
98371,Pinar del Rey,http://wikidata.org/entity/Q10349788,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,CALLE,"ABIZANDA, 68",28033,2021-09-02,MU-51
98370,Pinar del Rey,http://wikidata.org/entity/Q10349788,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,CALLE,"ABIZANDA, 68",28033,2021-10-25,MU-51
98385,Valdefuentes,http://wikidata.org/entity/Q10388714,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,CALLE,"OÑA, 183",28050,2021-09-09,MU-51
98403,Canillas,http://wikidata.org/entity/Q9694341,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,CALLE,"MANZANAR, 12",28043,2021-09-03,MU-51
98485,Canillas,http://wikidata.org/entity/Q9694341,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,CALLE,"JAVIER DEL QUINTO, 12",28043,2021-09-16,MU-51
67742,Pinar del Rey,http://wikidata.org/entity/Q10349788,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,CALLE,"AYACUCHO, 30",28043,2023-09-06,MU-51
98503,Palomas,http://wikidata.org/entity/Q390460,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,AVENIDA,"ANDES, 52",28042,2021-09-03,MU-51
98500,Palomas,http://wikidata.org/entity/Q390460,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,AVENIDA,"ANDES, 52",28042,2021-09-08,MU-51
98557,Hellín,http://wikidata.org/entity/Q10294546,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,CALLE,"ARCOS DE JALON, 59",28037,2021-09-16,MU-51
98554,Amposta,http://wikidata.org/entity/Q11905392,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,AVENIDA,"INSTITUCION LIBRE DE ENSEÑANZA, 89",28037,2022-09-06,MU-51
98568,Rejas,http://wikidata.org/entity/Q10359029,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,CALLE,"PIRRA, 14",28022,2021-09-02,MU-51
98652,Costillares,http://wikidata.org/entity/Q331385,Ciudad Lineal,http://wikidata.org/entity/Q1763694,OPERATIVO,CALLE,"ANEMONAS, 2",28033,2021-05-06,MU-51
98642,San Pascual,http://wikidata.org/entity/Q165612,Ciudad Lineal,http://wikidata.org/entity/Q1763694,OPERATIVO,CALLE,"DEMETRIO LOPEZ, 6",28027,2021-09-08,MU-51
98639,LA CONCEPCIÓN,,Ciudad Lineal,http://wikidata.org/entity/Q1763694,OPERATIVO,CALLE,"LOPEZ DE ARANDA, 5",28027,2021-09-01,MU-51
98636,EL SALVADOR,,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,CALLE,"GENERAL ARANAZ, 66",28027,2021-09-08,MU-51
98634,EL SALVADOR,,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,CALLE,"MARIA LOMBILLO, 2",28027,2021-09-09,MU-51
98657,Costillares,http://wikidata.org/entity/Q331385,Ciudad Lineal,http://wikidata.org/entity/Q1763694,OPERATIVO,CALLE,"JAZMIN, 15",28033,2021-02-11,MU-51
98673,Ventas,http://wikidata.org/entity/Q71762,Ciudad Lineal,http://wikidata.org/entity/Q1763694,OPERATIVO,CALLE,"SANTA FELICIDAD, 9",28017,2021-08-10,MU-51
98688,Pueblo Nuevo,http://wikidata.org/entity/Q71753,Ciudad Lineal,http://wikidata.org/entity/Q1763694,OPERATIVO,AVENIDA,"INSTITUCION LIBRE DE ENSEÑANZA, 160",28037,2021-05-06,MU-51
98691,Pueblo Nuevo,http://wikidata.org/entity/Q71753,Ciudad Lineal,http://wikidata.org/entity/Q1763694,OPERATIVO,AVENIDA,"INSTITUCION LIBRE DE ENSEÑANZA, 160",28037,2021-08-11,MU-51
98690,Pueblo Nuevo,http://wikidata.org/entity/Q71753,Ciudad Lineal,http://wikidata.org/entity/Q1763694,OPERATIVO,AVENIDA,"INSTITUCION LIBRE DE ENSEÑANZA, 160",28037,2021-08-11,MU-51
98687,Canillejas,http://wikidata.org/entity/Q663013,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,CALLE,"MUSAS, 5",28022,2019-02-04,MU-51
98662,Ventas,http://wikidata.org/entity/Q71762,Ciudad Lineal,http://wikidata.org/entity/Q1763694,OPERATIVO,CALLE,"NUESTRA SEÑORA DEL VILLAR, 33",28017,2021-08-24,MU-51
98713,LA CONCEPCIÓN,,Ciudad Lineal,http://wikidata.org/entity/Q1763694,OPERATIVO,CALLE,"JOSE DEL HIERRO, 5",28027,2021-08-24,MU-51
94535,EL SALVADOR,,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,CALLE,"LOPEZ DE ARANDA, 29",28027,2021-09-16,MU-51
94531,EL SALVADOR,,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,CALLE,"IQUITOS, 20",28027,2021-09-03,MU-51
94529,EL SALVADOR,,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,CALLE,"IQUITOS, 20",28027,2020-09-23,MU-51
69316,Quintana,http://wikidata.org/entity/Q71810,Ciudad Lineal,http://wikidata.org/entity/Q1763694,OPERATIVO,CALLE,"VIRGEN DEL SAGRARIO, 22",28027,2019-01-29,MU-51
69318,Timón,http://wikidata.org/entity/Q10382570,Barajas,http://wikidata.org/entity/Q807230,OPERATIVO,CALLE,"TIMON, 20",28042,2019-01-29,MU-51
94559,Simancas,http://wikidata.org/entity/Q10371626,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,AVENIDA,"INSTITUCION LIBRE DE ENSEÑANZA, 17 A",28037,2019-02-04,MU-51
94561,Simancas,http://wikidata.org/entity/Q10371626,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,AVENIDA,"INSTITUCION LIBRE DE ENSEÑANZA, 17 A",28037,2021-09-01,MU-51
94984,Ventas,http://wikidata.org/entity/Q71762,Ciudad Lineal,http://wikidata.org/entity/Q1763694,OPERATIVO,AVENIDA,"MARQUES DE CORBERA, 6",28017,2021-09-01,MU-51
95548,Pueblo Nuevo,http://wikidata.org/entity/Q71753,Ciudad Lineal,http://wikidata.org/entity/Q1763694,OPERATIVO,AVENIDA,"INSTITUCION LIBRE DE ENSEÑANZA, 16",28037,2021-09-02,MU-51
96057,Canillas,http://wikidata.org/entity/Q9694341,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,CALLE,"MANZANAR, 12",28043,2021-09-15,MU-51
96302,Amposta,http://wikidata.org/entity/Q11905392,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,AVENIDA,"INSTITUCION LIBRE DE ENSEÑANZA, 89",28037,2021-10-01,MU-51
96307,Pueblo Nuevo,http://wikidata.org/entity/Q71753,Ciudad Lineal,http://wikidata.org/entity/Q1763694,OPERATIVO,AVENIDA,"INSTITUCION LIBRE DE ENSEÑANZA, 68",28037,2021-10-20,MU-51
96314,Rosas,http://wikidata.org/entity/Q18880469,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,AVENIDA,"ARCENTALES, 28",28022,2021-10-13,MU-51
96315,Rosas,http://wikidata.org/entity/Q18880469,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,AVENIDA,"ARCENTALES, 28",28022,2021-10-20,MU-51
63446,EL SALVADOR,,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,CALLE,"JUAN IGNACIO LUCA DE TENA, 23",28027,2022-09-08,MU-51
96316,Rosas,http://wikidata.org/entity/Q18880469,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,AVENIDA,"ARCENTALES, 28",28022,2021-02-11,MU-51
63445,EL SALVADOR,,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,CALLE,"JUAN IGNACIO LUCA DE TENA, 23",28027,2022-09-15,MU-51
96328,San Juan Bautista,http://wikidata.org/entity/Q165609,Ciudad Lineal,http://wikidata.org/entity/Q1763694,OPERATIVO,CALLE,"RAMIREZ DE ARELLANO, 35",28043,2021-10-20,MU-51
96327,San Juan Bautista,http://wikidata.org/entity/Q165609,Ciudad Lineal,http://wikidata.org/entity/Q1763694,OPERATIVO,CALLE,"RAMIREZ DE ARELLANO, 35",28043,2021-10-20,MU-51
96879,Canillas,http://wikidata.org/entity/Q9694341,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,PLAZA,"NUESTRA SEÑORA DEL TRANSITO, 12",28043,2021-09-21,MU-51
96868,Canillas,http://wikidata.org/entity/Q9694341,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,CALLE,"RICARDO SAN JUAN, 2",28043,2021-10-06,MU-51
96870,Canillas,http://wikidata.org/entity/Q9694341,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,CALLE,"RICARDO SAN JUAN, 2",28043,2021-10-27,MU-51
96878,Canillas,http://wikidata.org/entity/Q9694341,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,PLAZA,"NUESTRA SEÑORA DEL TRANSITO, 12",28043,2020-09-23,MU-51
98209,Canillejas,http://wikidata.org/entity/Q663013,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,CALLE,"BOLTAÑA, 68",28022,2021-10-11,MU-51
98218,Canillejas,http://wikidata.org/entity/Q663013,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,CALLE,"ALCALA, 629",28022,2019-01-29,MU-51
98367,Pinar del Rey,http://wikidata.org/entity/Q10349788,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,CALLE,"AGUSTIN DE ITURBIDE, 1",28043,2021-05-06,MU-51
98364,Pinar del Rey,http://wikidata.org/entity/Q10349788,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,CALLE,"MAR DE LAS ANTILLAS, 6",28033,2021-10-29,MU-51
98258,Canillejas,http://wikidata.org/entity/Q663013,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,CALLE,"ALCALA, 629",28022,2021-10-20,MU-51
98211,Canillejas,http://wikidata.org/entity/Q663013,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,CALLE,"BOLTAÑA, 68",28022,2019-01-29,MU-51
98368,Pinar del Rey,http://wikidata.org/entity/Q10349788,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,CALLE,"AGUSTIN DE ITURBIDE, 1",28043,2021-09-02,MU-51
98217,Canillejas,http://wikidata.org/entity/Q663013,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,CALLE,"ALCALA, 629",28022,2019-01-28,MU-51
98369,Pinar del Rey,http://wikidata.org/entity/Q10349788,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,CALLE,"ABIZANDA, 68",28033,2021-05-06,MU-51
98377,Valdefuentes,http://wikidata.org/entity/Q10388714,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,AVENIDA,"ALCALDE CONDE DE MAYALDE, 13",28050,2021-09-10,MU-51
98376,Valdefuentes,http://wikidata.org/entity/Q10388714,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,AVENIDA,"ALCALDE CONDE DE MAYALDE, 13",28050,2021-09-03,MU-51
98379,Valdefuentes,http://wikidata.org/entity/Q10388714,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,CALLE,"PRINCIPE CARLOS, 36",28050,2021-09-09,MU-51
65235,Pueblo Nuevo,http://wikidata.org/entity/Q71753,Ciudad Lineal,http://wikidata.org/entity/Q1763694,OPERATIVO,AVENIDA,"INSTITUCION LIBRE DE ENSEÑANZA, 16",28037,2021-09-15,MU-51
98555,Amposta,http://wikidata.org/entity/Q11905392,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,OPERATIVO,AVENIDA,"INSTITUCION LIBRE DE ENSEÑANZA, 89",28037,2021-09-14,MU-51
98494,Palomas,http://wikidata.org/entity/Q390460,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,GLORIETA,"MAR CARIBE, 5",28043,2021-09-16,MU-51
98489,Canillas,http://wikidata.org/entity/Q9694341,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,CALLE,"AREQUIPA, 1",28043,2021-09-09,MU-51
98501,Palomas,http://wikidata.org/entity/Q390460,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,AVENIDA,"ANDES, 52",28042,2021-10-21,MU-51
98558,Pueblo Nuevo,http://wikidata.org/entity/Q71753,Ciudad Lineal,http://wikidata.org/entity/Q1763694,OPERATIVO,AVENIDA,"INSTITUCION LIBRE DE ENSEÑANZA, 68",28037,,MU-51
98493,Palomas,http://wikidata.org/entity/Q390460,Hortaleza,http://wikidata.org/entity/Q1928529,OPERATIVO,GLORIETA,"MAR CARIBE, 5",28043,2019-01-29,MU-51
