ID,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,FECHA_INSTALACION,MODELO
341877,Aparcabicicletas,171,VILLAVERDE ALTO-CASCO H.VILLAVERDE,17,VILLAVERDE,OPERATIVO,CALLE,VILLALONSO,16,28021,1900-01-01 00:00:00.0,MU-51
351418,Aparcabicicletas,125,MOSCARDO,12,USERA,OPERATIVO,CALLE,ANDRES ARTEAGA,3,28026,2016-05-23 00:00:00.0,MU-51
351786,Aparcabicicletas,127,PRADOLONGO,12,USERA,OPERATIVO,CALLE,DOLORES BARRANCO,73,28026,2016-04-11 00:00:00.0,MU-51
352062,Aparcabicicletas,123,SAN FERMIN,12,USERA,OPERATIVO,CALLE,SAN MAXIMO,4,28041,2015-12-10 00:00:00.0,ACB
354284,Aparcabicicletas,121,ORCASITAS,12,USERA,OPERATIVO,CALLE,GAINZA,22,28041,2016-02-12 00:00:00.0,MU-51
354313,Aparcabicicletas,123,SAN FERMIN,12,USERA,OPERATIVO,CALLE,ESTAFETA,2,28041,2016-02-26 00:00:00.0,MU-51
354315,Aparcabicicletas,123,SAN FERMIN,12,USERA,OPERATIVO,CALLE,ESTAFETA,2,28041,2016-02-26 00:00:00.0,MU-51
349402,Aparcabicicletas,121,ORCASITAS,12,USERA,OPERATIVO,PLAZA,ASOCIACION,1,28041,2016-02-19 00:00:00.0,MU-51
349670,Aparcabicicletas,124,ALMENDRALES,12,USERA,OPERATIVO,AVENIDA,CORDOBA,21,28026,2016-05-30 00:00:00.0,MU-51
349673,Aparcabicicletas,124,ALMENDRALES,12,USERA,OPERATIVO,AVENIDA,CORDOBA,21,28026,2016-05-30 00:00:00.0,MU-51
354595,Aparcabicicletas,125,MOSCARDO,12,USERA,OPERATIVO,PLAZA,FERNANDEZ LADREDA,1,28026,2016-05-05 00:00:00.0,MU-51
355013,Aparcabicicletas,126,ZOFIO,12,USERA,OPERATIVO,AVENIDA,RAFAELA YBARRA,52,28026,2016-04-15 00:00:00.0,MU-51
366826,Aparcabicicletas,62,CUATRO CAMINOS,6,TETUAN,OPERATIVO,AVENIDA,GENERAL PERON,34,28020,,MU-51
366995,Aparcabicicletas,76,VALLEHERMOSO,7,CHAMBERI,OPERATIVO,CALLE,BRAVO MURILLO,49A,28003,,MU-51
357189,Aparcabicicletas,126,ZOFIO,12,USERA,OPERATIVO,CALLE,RICARDO BELTRAN Y ROZPIDE,14,28026,2016-04-08 00:00:00.0,MU-51
357749,Aparcabicicletas,122,ORCASUR,12,USERA,OPERATIVO,AVENIDA,PERLA,35,28041,2016-02-29 00:00:00.0,MU-51
357881,Aparcabicicletas,126,ZOFIO,12,USERA,OPERATIVO,AVENIDA,RAFAELA YBARRA,52,28026,2016-04-15 00:00:00.0,MU-51
357883,Aparcabicicletas,126,ZOFIO,12,USERA,OPERATIVO,CALLE,AVENA,11,28026,2016-03-15 00:00:00.0,MU-51
358289,Aparcabicicletas,127,PRADOLONGO,12,USERA,OPERATIVO,CALLE,DOLORES BARRANCO,73,28026,2016-04-11 00:00:00.0,MU-51
358373,Aparcabicicletas,122,ORCASUR,12,USERA,OPERATIVO,CALLE,MOREJA,28,28041,2016-02-25 00:00:00.0,MU-51
358392,Aparcabicicletas,122,ORCASUR,12,USERA,OPERATIVO,AVENIDA,ORCASUR,7,28041,2016-02-25 00:00:00.0,MU-51
358394,Aparcabicicletas,122,ORCASUR,12,USERA,OPERATIVO,AVENIDA,ORCASUR,7,28041,2016-02-25 00:00:00.0,MU-51
358439,Aparcabicicletas,122,ORCASUR,12,USERA,OPERATIVO,PLAZA,PUEBLO,2,28041,2016-02-25 00:00:00.0,MU-51
358487,Aparcabicicletas,122,ORCASUR,12,USERA,OPERATIVO,AVENIDA,ORCASUR,60,28041,2016-02-26 00:00:00.0,MU-51
201809,Aparcabicicletas,96,EL PLANTIO,9,MONCLOA-ARAVACA,OPERATIVO,CALLE,RAFAEL BOTI,64,28023,2021-11-16 00:00:00.0,MU-51
308348,Aparcabicicletas,116,BUENAVISTA,11,CARABANCHEL,OPERATIVO,CALLE,JACOBEO,1,28054,1900-01-01 00:00:00.0,MU-51
308349,Aparcabicicletas,116,BUENAVISTA,11,CARABANCHEL,OPERATIVO,CALLE,JACOBEO,1,28054,1900-01-01 00:00:00.0,MU-51
310099,Aparcabicicletas,116,BUENAVISTA,11,CARABANCHEL,OPERATIVO,AVENIDA,POBLADOS,122,28054,2021-12-04 00:00:00.0,MU-51
310469,Aparcabicicletas,112,OPAÑEL,11,CARABANCHEL,OPERATIVO,AVENIDA,OPORTO,2,28019,1900-01-01 00:00:00.0,MU-51
318203,Aparcabicicletas,116,BUENAVISTA,11,CARABANCHEL,OPERATIVO,AVENIDA,POBLADOS,122,28054,2021-12-04 00:00:00.0,MU-51
313880,Aparcabicicletas,114,VISTA ALEGRE,11,CARABANCHEL,OPERATIVO,CALLE,NUESTRA SEÑORA DE LA LUZ,11,28025,1900-01-01 00:00:00.0,MU-51
314409,Aparcabicicletas,116,BUENAVISTA,11,CARABANCHEL,OPERATIVO,AVENIDA,POBLADOS,106,28054,2021-12-04 00:00:00.0,MU-51
326231,Aparcabicicletas,115,PUERTA BONITA,11,CARABANCHEL,OPERATIVO,PLAZA,PARROQUIA,14,28025,1900-01-01 00:00:00.0,MU-51
326232,Aparcabicicletas,115,PUERTA BONITA,11,CARABANCHEL,OPERATIVO,PLAZA,PARROQUIA,14,28025,1900-01-01 00:00:00.0,MU-51
326326,Aparcabicicletas,112,OPAÑEL,11,CARABANCHEL,OPERATIVO,PLAZA,GANDARA DE ORO,3,28019,1900-01-01 00:00:00.0,MU-51
326328,Aparcabicicletas,112,OPAÑEL,11,CARABANCHEL,OPERATIVO,PLAZA,GANDARA DE ORO,3,28019,1900-01-01 00:00:00.0,MU-51
326348,Aparcabicicletas,115,PUERTA BONITA,11,CARABANCHEL,OPERATIVO,PLAZA,CARABANCHEL,4,28025,1900-01-01 00:00:00.0,MU-51
326399,Aparcabicicletas,117,ABRANTES,11,CARABANCHEL,OPERATIVO,CALLE,VIA LUSITANA,3A,28025,2021-12-04 00:00:00.0,MU-51
326595,Aparcabicicletas,117,ABRANTES,11,CARABANCHEL,OPERATIVO,CALLE,CAMINO VIEJO DE LEGANES,188,28025,2021-11-04 00:00:00.0,MU-51
326952,Aparcabicicletas,114,VISTA ALEGRE,11,CARABANCHEL,OPERATIVO,CALLE,NUESTRA SEÑORA DE LA LUZ,11,28025,1900-01-01 00:00:00.0,MU-51
326953,Aparcabicicletas,114,VISTA ALEGRE,11,CARABANCHEL,OPERATIVO,CALLE,NUESTRA SEÑORA DE LA LUZ,11,28025,1900-01-01 00:00:00.0,MU-51
327363,Aparcabicicletas,115,PUERTA BONITA,11,CARABANCHEL,OPERATIVO,CALLE,GENERAL RICARDOS,179B,28025,1900-01-01 00:00:00.0,MU-51
327364,Aparcabicicletas,115,PUERTA BONITA,11,CARABANCHEL,OPERATIVO,CALLE,GENERAL RICARDOS,179B,28025,1900-01-01 00:00:00.0,MU-51
327372,Aparcabicicletas,114,VISTA ALEGRE,11,CARABANCHEL,OPERATIVO,CALLE,MONSEÑOR OSCAR ROMERO,41,28025,1900-01-01 00:00:00.0,MU-51
327930,Aparcabicicletas,115,PUERTA BONITA,11,CARABANCHEL,OPERATIVO,CALLE,NUESTRA SEÑORA DE LA ANTIGUA,52C,28025,1900-01-01 00:00:00.0,MU-51
327932,Aparcabicicletas,115,PUERTA BONITA,11,CARABANCHEL,OPERATIVO,CALLE,NUESTRA SEÑORA DE LA ANTIGUA,52C,28025,1900-01-01 00:00:00.0,MU-51
315990,Aparcabicicletas,114,VISTA ALEGRE,11,CARABANCHEL,OPERATIVO,CALLE,MONSEÑOR OSCAR ROMERO,41,28025,1900-01-01 00:00:00.0,MU-51
329121,Aparcabicicletas,174,LOS ROSALES,17,VILLAVERDE,OPERATIVO,CALLE,TERTULIA,17,28041,1900-01-01 00:00:00.0,MU-51
316571,Aparcabicicletas,116,BUENAVISTA,11,CARABANCHEL,OPERATIVO,CALLE,MORALES,33,28054,2021-12-04 00:00:00.0,MU-38
330975,Aparcabicicletas,175,LOS ANGELES,17,VILLAVERDE,OPERATIVO,CALLE,ROMERAL,11,28021,1900-01-01 00:00:00.0,MU-51
330978,Aparcabicicletas,175,LOS ANGELES,17,VILLAVERDE,OPERATIVO,CALLE,ROMERAL,11,28021,1900-01-01 00:00:00.0,MU-51
330980,Aparcabicicletas,175,LOS ANGELES,17,VILLAVERDE,OPERATIVO,CALLE,PIMIENTA,18,28021,1900-01-01 00:00:00.0,MU-51
330982,Aparcabicicletas,175,LOS ANGELES,17,VILLAVERDE,OPERATIVO,CALLE,PIMIENTA,18,28021,1900-01-01 00:00:00.0,MU-51
330985,Aparcabicicletas,175,LOS ANGELES,17,VILLAVERDE,OPERATIVO,CALLE,PIMIENTA,18,28021,1900-01-01 00:00:00.0,MU-51
334544,Aparcabicicletas,172,SAN CRISTOBAL,17,VILLAVERDE,OPERATIVO,PLAZA,PINAZO,9,28021,1900-01-01 00:00:00.0,MU-38
334702,Aparcabicicletas,171,VILLAVERDE ALTO-CASCO H.VILLAVERDE,17,VILLAVERDE,OPERATIVO,Paseo,PLATA Y CASTAÑAR,5,28021,1900-01-01 00:00:00.0,MU-38
335002,Aparcabicicletas,173,BUTARQUE,17,VILLAVERDE,OPERATIVO,AVENIDA,LOS ROSALES,129,28021,2021-12-04 00:00:00.0,MU-38
342206,Aparcabicicletas,175,LOS ANGELES,17,VILLAVERDE,OPERATIVO,CALLE,LOS BOHEMIOS,1,28041,1900-01-01 00:00:00.0,MU-51
342519,Aparcabicicletas,175,LOS ANGELES,17,VILLAVERDE,OPERATIVO,CALLE,LA CORTE DE FARAON,35,28041,1900-01-01 00:00:00.0,MU-51
342905,Aparcabicicletas,171,VILLAVERDE ALTO-CASCO H.VILLAVERDE,17,VILLAVERDE,OPERATIVO,CALLE,ARROYO BUENO,53,28021,1900-01-01 00:00:00.0,MU-51
342903,Aparcabicicletas,171,VILLAVERDE ALTO-CASCO H.VILLAVERDE,17,VILLAVERDE,OPERATIVO,CALLE,ARROYO BUENO,53,28021,1900-01-01 00:00:00.0,MU-51
343231,Aparcabicicletas,171,VILLAVERDE ALTO-CASCO H.VILLAVERDE,17,VILLAVERDE,OPERATIVO,CALLE,JUAN PEÑALVER,8,28021,1900-01-01 00:00:00.0,MU-51
343632,Aparcabicicletas,171,VILLAVERDE ALTO-CASCO H.VILLAVERDE,17,VILLAVERDE,OPERATIVO,CALLE,DOMINGO PARRAGA,15,28021,1900-01-01 00:00:00.0,MU-51
339856,Aparcabicicletas,174,LOS ROSALES,17,VILLAVERDE,OPERATIVO,CALLE,TERTULIA,1,28041,1900-01-01 00:00:00.0,MU-51
339971,Aparcabicicletas,171,VILLAVERDE ALTO-CASCO H.VILLAVERDE,17,VILLAVERDE,OPERATIVO,PASEO,ALBERTO PALACIOS,15,28021,1900-01-01 00:00:00.0,MU-51
340047,Aparcabicicletas,173,BUTARQUE,17,VILLAVERDE,OPERATIVO,CALLE,ESTEFANITA,7,28021,1900-01-01 00:00:00.0,MU-51
340295,Aparcabicicletas,171,VILLAVERDE ALTO-CASCO H.VILLAVERDE,17,VILLAVERDE,OPERATIVO,CALLE,ALCOCER,45B,28021,1900-01-01 00:00:00.0,MU-51
340431,Aparcabicicletas,172,SAN CRISTOBAL,17,VILLAVERDE,OPERATIVO,CALLE,GODELLA,57,28021,1900-01-01 00:00:00.0,MU-51
340435,Aparcabicicletas,172,SAN CRISTOBAL,17,VILLAVERDE,OPERATIVO,CALLE,GODELLA,57,28021,1900-01-01 00:00:00.0,MU-51
340610,Aparcabicicletas,174,LOS ROSALES,17,VILLAVERDE,OPERATIVO,CARRETERA,VILLAVERDE A VALLECAS,38,28021,2021-12-04 00:00:00.0,MU-51
340609,Aparcabicicletas,174,LOS ROSALES,17,VILLAVERDE,OPERATIVO,CARRETERA,VILLAVERDE A VALLECAS,38,28021,2021-12-04 00:00:00.0,MU-51
340686,Aparcabicicletas,174,LOS ROSALES,17,VILLAVERDE,OPERATIVO,AVENIDA,OROVILLA,35,28041,1900-01-01 00:00:00.0,MU-51
340685,Aparcabicicletas,174,LOS ROSALES,17,VILLAVERDE,OPERATIVO,AVENIDA,OROVILLA,35,28041,1900-01-01 00:00:00.0,MU-51
340690,Aparcabicicletas,174,LOS ROSALES,17,VILLAVERDE,OPERATIVO,CALLE,UNANIMIDAD,13,28041,1900-01-01 00:00:00.0,MU-51
340784,Aparcabicicletas,173,BUTARQUE,17,VILLAVERDE,OPERATIVO,CALLE,BERROCAL,9,28021,1900-01-01 00:00:00.0,MU-51
340788,Aparcabicicletas,173,BUTARQUE,17,VILLAVERDE,OPERATIVO,CALLE,BERROCAL,46,28021,1900-01-01 00:00:00.0,MU-51
340954,Aparcabicicletas,173,BUTARQUE,17,VILLAVERDE,OPERATIVO,AVENIDA,LOS ROSALES,131,28021,2021-12-04 00:00:00.0,MU-51
341513,Aparcabicicletas,172,SAN CRISTOBAL,17,VILLAVERDE,OPERATIVO,CALLE,ROCAFORT,9,28021,2021-12-04 00:00:00.0,MU-51
351785,Aparcabicicletas,127,PRADOLONGO,12,USERA,OPERATIVO,CALLE,DOLORES BARRANCO,73,28026,2016-04-11 00:00:00.0,MU-51
352420,Aparcabicicletas,123,SAN FERMIN,12,USERA,OPERATIVO,CAMINO,PERALES,90,28041,2016-02-29 00:00:00.0,ACB
354166,Aparcabicicletas,121,ORCASITAS,12,USERA,OPERATIVO,CALLE,VILLABONA,4,28041,2016-02-11 00:00:00.0,MU-51
354167,Aparcabicicletas,121,ORCASITAS,12,USERA,OPERATIVO,CALLE,VILLABONA,4,28041,2016-02-11 00:00:00.0,MU-51
354314,Aparcabicicletas,123,SAN FERMIN,12,USERA,OPERATIVO,CALLE,ESTAFETA,2,28041,2016-02-26 00:00:00.0,MU-51
354317,Aparcabicicletas,123,SAN FERMIN,12,USERA,OPERATIVO,CALLE,ESTAFETA,2,28041,2016-02-26 00:00:00.0,MU-51
354333,Aparcabicicletas,123,SAN FERMIN,12,USERA,OPERATIVO,CALLE,TACONERA,47,28041,2016-03-01 00:00:00.0,MU-51
354336,Aparcabicicletas,123,SAN FERMIN,12,USERA,OPERATIVO,AVENIDA,SAN FERMIN,5,28041,2016-03-01 00:00:00.0,MU-51
349493,Aparcabicicletas,127,PRADOLONGO,12,USERA,OPERATIVO,Avenida,POBLADOS,169,28041,2015-12-30 00:00:00.0,MU-38
349669,Aparcabicicletas,124,ALMENDRALES,12,USERA,OPERATIVO,AVENIDA,CORDOBA,21,28026,2016-05-30 00:00:00.0,MU-51
349672,Aparcabicicletas,124,ALMENDRALES,12,USERA,OPERATIVO,AVENIDA,CORDOBA,21,28026,2016-05-30 00:00:00.0,MU-51
349671,Aparcabicicletas,124,ALMENDRALES,12,USERA,OPERATIVO,AVENIDA,CORDOBA,21,28026,2016-05-30 00:00:00.0,MU-51
354783,Aparcabicicletas,125,MOSCARDO,12,USERA,OPERATIVO,CALLE,ANDRES ARTEAGA,3,28026,2016-05-23 00:00:00.0,MU-51
355008,Aparcabicicletas,125,MOSCARDO,12,USERA,OPERATIVO,CALLE,AMPARO USERA,48,28026,2016-05-11 00:00:00.0,MU-51
355012,Aparcabicicletas,125,MOSCARDO,12,USERA,OPERATIVO,CALLE,AMPARO USERA,47,28026,2016-05-11 00:00:00.0,MU-51
367292,Aparcabicicletas,63,CASTILLEJOS,6,TETUAN,OPERATIVO,CALLE,PENSAMIENTO,2,28020,,MU-51
367714,Aparcabicicletas,12,EMBAJADORES,1,CENTRO,OPERATIVO,CALLE,SANTA ISABEL,57,28012,,MU-51
367795,Aparcabicicletas,72,ARAPILES,7,CHAMBERI,OPERATIVO,CALLE,VALLEHERMOSO,15,28015,,MU-51
367942,Aparcabicicletas,14,JUSTICIA,1,CENTRO,OPERATIVO,CALLE,SERRANO ANGUITA,13,28004,,MU-51
362655,Aparcabicicletas,12,EMBAJADORES,1,CENTRO,OPERATIVO,CALLE,VALENCIA,30,28012,,MU-51
362929,Aparcabicicletas,72,ARAPILES,7,CHAMBERI,OPERATIVO,CALLE,MAGALLANES,3,28015,,MU-51
363261,Aparcabicicletas,11,PALACIO,1,CENTRO,OPERATIVO,AVENIDA,GRAN VIA DE SAN FRANCISCO,21,28005,,MU-51
356509,Aparcabicicletas,121,ORCASITAS,12,USERA,OPERATIVO,CALLE,CAMPOTEJAR,24,28041,2016-02-25 00:00:00.0,MU-51
356510,Aparcabicicletas,121,ORCASITAS,12,USERA,OPERATIVO,CALLE,CAMPOTEJAR,24,28041,2016-02-25 00:00:00.0,MU-51
356511,Aparcabicicletas,121,ORCASITAS,12,USERA,OPERATIVO,CALLE,CAMPOTEJAR,24,28041,2016-02-25 00:00:00.0,MU-51
356507,Aparcabicicletas,121,ORCASITAS,12,USERA,OPERATIVO,CALLE,CAMPOTEJAR,24,28041,2016-02-25 00:00:00.0,MU-51
356503,Aparcabicicletas,121,ORCASITAS,12,USERA,OPERATIVO,CALLE,CAMPOTEJAR,24,28041,2016-02-25 00:00:00.0,MU-51
356658,Aparcabicicletas,121,ORCASITAS,12,USERA,OPERATIVO,CALLE,TOLOSA,24,28041,2016-02-16 00:00:00.0,MU-51
357748,Aparcabicicletas,122,ORCASUR,12,USERA,OPERATIVO,AVENIDA,PERLA,35,28041,2016-02-29 00:00:00.0,MU-51
357884,Aparcabicicletas,126,ZOFIO,12,USERA,OPERATIVO,CALLE,AVENA,11,28026,2016-03-15 00:00:00.0,MU-51
357885,Aparcabicicletas,126,ZOFIO,12,USERA,OPERATIVO,CALLE,AVENA,11,28026,2016-03-15 00:00:00.0,MU-51
357886,Aparcabicicletas,126,ZOFIO,12,USERA,OPERATIVO,CALLE,AVENA,11,28026,2016-03-15 00:00:00.0,MU-51
358109,Aparcabicicletas,121,ORCASITAS,12,USERA,OPERATIVO,CALLE,DODGE,2B,28041,2016-02-04 00:00:00.0,MU-51
358287,Aparcabicicletas,127,PRADOLONGO,12,USERA,OPERATIVO,CALLE,DOLORES BARRANCO,73,28026,2016-04-11 00:00:00.0,MU-51
358371,Aparcabicicletas,122,ORCASUR,12,USERA,OPERATIVO,CALLE,MOREJA,28,28041,2016-02-25 00:00:00.0,MU-51
358372,Aparcabicicletas,122,ORCASUR,12,USERA,OPERATIVO,CALLE,MOREJA,28,28041,2016-02-25 00:00:00.0,MU-51
358387,Aparcabicicletas,127,PRADOLONGO,12,USERA,OPERATIVO,AVENIDA,RAFAELA YBARRA,43,28026,2016-04-08 00:00:00.0,MU-51
358393,Aparcabicicletas,122,ORCASUR,12,USERA,OPERATIVO,AVENIDA,ORCASUR,7,28041,2016-02-25 00:00:00.0,MU-51
358438,Aparcabicicletas,122,ORCASUR,12,USERA,OPERATIVO,PLAZA,PUEBLO,2,28041,2016-02-25 00:00:00.0,MU-51
310468,Aparcabicicletas,112,OPAÑEL,11,CARABANCHEL,OPERATIVO,AVENIDA,OPORTO,2,28019,1900-01-01 00:00:00.0,MU-51
326233,Aparcabicicletas,115,PUERTA BONITA,11,CARABANCHEL,OPERATIVO,PLAZA,PARROQUIA,14,28025,1900-01-01 00:00:00.0,MU-51
326594,Aparcabicicletas,117,ABRANTES,11,CARABANCHEL,OPERATIVO,CALLE,CAMINO VIEJO DE LEGANES,188,28025,2021-12-04 00:00:00.0,MU-51
326596,Aparcabicicletas,117,ABRANTES,11,CARABANCHEL,OPERATIVO,CALLE,CAMINO VIEJO DE LEGANES,188,28025,2021-12-04 00:00:00.0,MU-51
327507,Aparcabicicletas,115,PUERTA BONITA,11,CARABANCHEL,OPERATIVO,CALLE,EUGENIA DE MONTIJO,53,28025,1900-01-01 00:00:00.0,MU-51
327583,Aparcabicicletas,112,OPAÑEL,11,CARABANCHEL,OPERATIVO,AVENIDA,OPORTO,2,28019,1900-01-01 00:00:00.0,MU-51
327931,Aparcabicicletas,115,PUERTA BONITA,11,CARABANCHEL,OPERATIVO,CALLE,NUESTRA SEÑORA DE LA ANTIGUA,52C,28025,1900-01-01 00:00:00.0,MU-51
315268,Aparcabicicletas,117,ABRANTES,11,CARABANCHEL,OPERATIVO,CALLE,VIA LUSITANA,3A,28025,2021-12-04 00:00:00.0,MU-51
315523,Aparcabicicletas,117,ABRANTES,11,CARABANCHEL,OPERATIVO,PLAZA,FERNANDEZ LADREDA,3,28026,1900-01-01 00:00:00.0,MU-38
316260,Aparcabicicletas,117,ABRANTES,11,CARABANCHEL,OPERATIVO,PLAZA,FERNANDEZ LADREDA,3,28026,1900-01-01 00:00:00.0,MU-38
316259,Aparcabicicletas,117,ABRANTES,11,CARABANCHEL,OPERATIVO,PLAZA,FERNANDEZ LADREDA,3,28026,1900-01-01 00:00:00.0,MU-38
329119,Aparcabicicletas,174,LOS ROSALES,17,VILLAVERDE,OPERATIVO,CALLE,TERTULIA,17,28041,1900-01-01 00:00:00.0,MU-51
329122,Aparcabicicletas,174,LOS ROSALES,17,VILLAVERDE,OPERATIVO,CALLE,TERTULIA,17,28041,1900-01-01 00:00:00.0,MU-51
329120,Aparcabicicletas,174,LOS ROSALES,17,VILLAVERDE,OPERATIVO,CALLE,TERTULIA,17,28041,1900-01-01 00:00:00.0,MU-51
330974,Aparcabicicletas,175,LOS ANGELES,17,VILLAVERDE,OPERATIVO,CALLE,ROMERAL,11,28021,1900-01-01 00:00:00.0,MU-51
330976,Aparcabicicletas,175,LOS ANGELES,17,VILLAVERDE,OPERATIVO,CALLE,ROMERAL,11,28021,1900-01-01 00:00:00.0,MU-51
330984,Aparcabicicletas,175,LOS ANGELES,17,VILLAVERDE,OPERATIVO,CALLE,PIMIENTA,18,28021,1900-01-01 00:00:00.0,MU-51
334558,Aparcabicicletas,171,VILLAVERDE ALTO-CASCO H.VILLAVERDE,17,VILLAVERDE,OPERATIVO,PLAZA,AGATA,11,28021,1900-01-01 00:00:00.0,MU-51
342203,Aparcabicicletas,175,LOS ANGELES,17,VILLAVERDE,OPERATIVO,CALLE,LOS BOHEMIOS,1,28041,1900-01-01 00:00:00.0,MU-51
342483,Aparcabicicletas,171,VILLAVERDE ALTO-CASCO H.VILLAVERDE,17,VILLAVERDE,OPERATIVO,PASEO,PLATA Y CASTAÑAR,7,28021,1900-01-01 00:00:00.0,MU-51
342647,Aparcabicicletas,171,VILLAVERDE ALTO-CASCO H.VILLAVERDE,17,VILLAVERDE,OPERATIVO,PASEO,ALBERTO PALACIOS,15,28021,1900-01-01 00:00:00.0,MU-51
343699,Aparcabicicletas,175,LOS ANGELES,17,VILLAVERDE,OPERATIVO,CALLE,ANOETA,14,28041,1900-01-01 00:00:00.0,MU-51
339970,Aparcabicicletas,171,VILLAVERDE ALTO-CASCO H.VILLAVERDE,17,VILLAVERDE,OPERATIVO,PASEO,ALBERTO PALACIOS,15,28021,1900-01-01 00:00:00.0,MU-51
340028,Aparcabicicletas,174,LOS ROSALES,17,VILLAVERDE,OPERATIVO,AVENIDA,OROVILLA,51,28041,1900-01-01 00:00:00.0,MU-51
340068,Aparcabicicletas,171,VILLAVERDE ALTO-CASCO H.VILLAVERDE,17,VILLAVERDE,OPERATIVO,CALLE,PRINCIPAL,1,28021,2021-12-04 00:00:00.0,MU-51
340069,Aparcabicicletas,171,VILLAVERDE ALTO-CASCO H.VILLAVERDE,17,VILLAVERDE,OPERATIVO,CALLE,PRINCIPAL,1,28021,2021-12-04 00:00:00.0,MU-51
340296,Aparcabicicletas,171,VILLAVERDE ALTO-CASCO H.VILLAVERDE,17,VILLAVERDE,OPERATIVO,CALLE,ALCOCER,45A,28021,1900-01-01 00:00:00.0,MU-51
340297,Aparcabicicletas,171,VILLAVERDE ALTO-CASCO H.VILLAVERDE,17,VILLAVERDE,OPERATIVO,CALLE,ALCOCER,45B,28021,1900-01-01 00:00:00.0,MU-51
340298,Aparcabicicletas,171,VILLAVERDE ALTO-CASCO H.VILLAVERDE,17,VILLAVERDE,OPERATIVO,CALLE,ALCOCER,45A,28021,1900-01-01 00:00:00.0,MU-51
340299,Aparcabicicletas,171,VILLAVERDE ALTO-CASCO H.VILLAVERDE,17,VILLAVERDE,OPERATIVO,CALLE,ALCOCER,45,28041,2021-12-04 00:00:00.0,MU-51
340427,Aparcabicicletas,174,LOS ROSALES,17,VILLAVERDE,OPERATIVO,CALLE,CONSENSO,5,28041,2021-12-04 00:00:00.0,MU-51
340434,Aparcabicicletas,172,SAN CRISTOBAL,17,VILLAVERDE,OPERATIVO,CALLE,GODELLA,57,28021,1900-01-01 00:00:00.0,MU-51
340687,Aparcabicicletas,174,LOS ROSALES,17,VILLAVERDE,OPERATIVO,AVENIDA,OROVILLA,35,28041,1900-01-01 00:00:00.0,MU-51
340691,Aparcabicicletas,174,LOS ROSALES,17,VILLAVERDE,OPERATIVO,CALLE,UNANIMIDAD,13,28041,1900-01-01 00:00:00.0,MU-51
340953,Aparcabicicletas,173,BUTARQUE,17,VILLAVERDE,OPERATIVO,AVENIDA,LOS ROSALES,131,28021,1900-01-01 00:00:00.0,MU-51
341514,Aparcabicicletas,172,SAN CRISTOBAL,17,VILLAVERDE,OPERATIVO,CALLE,ROCAFORT,9,28021,2021-12-04 00:00:00.0,MU-51
341879,Aparcabicicletas,171,VILLAVERDE ALTO-CASCO H.VILLAVERDE,17,VILLAVERDE,OPERATIVO,CALLE,VILLALONSO,16,28021,1900-01-01 00:00:00.0,MU-51
341881,Aparcabicicletas,171,VILLAVERDE ALTO-CASCO H.VILLAVERDE,17,VILLAVERDE,OPERATIVO,CALLE,VILLALONSO,16,28021,1900-01-01 00:00:00.0,MU-51
352419,Aparcabicicletas,123,SAN FERMIN,12,USERA,OPERATIVO,CAMINO,PERALES,90,28041,2016-02-29 00:00:00.0,ACB
352418,Aparcabicicletas,123,SAN FERMIN,12,USERA,OPERATIVO,CAMINO,PERALES,90,28041,2016-02-29 00:00:00.0,ACB
354164,Aparcabicicletas,121,ORCASITAS,12,USERA,OPERATIVO,CALLE,VILLABONA,4,28041,2016-02-11 00:00:00.0,MU-51
354163,Aparcabicicletas,121,ORCASITAS,12,USERA,OPERATIVO,CALLE,VILLABONA,4,28041,2016-02-11 00:00:00.0,MU-51
354285,Aparcabicicletas,121,ORCASITAS,12,USERA,OPERATIVO,CALLE,GAINZA,22,28041,2016-02-12 00:00:00.0,MU-51
354316,Aparcabicicletas,123,SAN FERMIN,12,USERA,OPERATIVO,CALLE,ESTAFETA,2,28041,2016-02-26 00:00:00.0,MU-51
354332,Aparcabicicletas,123,SAN FERMIN,12,USERA,OPERATIVO,AVENIDA,SAN FERMIN,5,28041,2016-03-01 00:00:00.0,MU-51
354334,Aparcabicicletas,123,SAN FERMIN,12,USERA,OPERATIVO,AVENIDA,SAN FERMIN,5,28041,2016-03-01 00:00:00.0,MU-51
354592,Aparcabicicletas,125,MOSCARDO,12,USERA,OPERATIVO,PLAZA,FERNANDEZ LADREDA,1,28026,2016-05-05 00:00:00.0,MU-51
354593,Aparcabicicletas,125,MOSCARDO,12,USERA,OPERATIVO,PLAZA,FERNANDEZ LADREDA,1,28026,2016-05-05 00:00:00.0,MU-51
350134,Aparcabicicletas,127,PRADOLONGO,12,USERA,OPERATIVO,Anillo,Verde Ciclista,23,28041,1900-01-01 00:00:00.0,MU-38
355011,Aparcabicicletas,125,MOSCARDO,12,USERA,OPERATIVO,CALLE,AMPARO USERA,48,28026,2016-05-11 00:00:00.0,MU-51
367315,Aparcabicicletas,11,PALACIO,1,CENTRO,OPERATIVO,PLAZA,SANTO DOMINGO,19,28013,1900-01-01 00:00:00.0,MU-51
