PK,NOMBRE,EQUIPAMIENTO,TRANSPORTE,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,NUM,CODIGO-POSTAL,COD-BARRIO,BARRIO,COD-DISTRITO,DISTRITO,TIPO
4556422,Instalación Deportiva Municipal Básica Frontón Zofio (antiguo Zofío II),1 Pista de frontón corto,"Metro: Plaza ElípticaBus: 6 , 47 , 60 , 78 , 81 , 116 , 155 , 247.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f4744bb2984e1110VgnVCM1000000b205a0aRCRD,RICARDO BELTRAN Y ROZPIDE,CALLE,16,28026,6,ZOFIO,12,USERA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
11353992,Instalación Deportiva Municipal Básica Fuente Espina,Minipista de patinaje.,"Bus: 58 , 63 , 145. Renfe: Santa Eugenia",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1cf9f533a3468710VgnVCM1000001d4a900aRCRD,FUENTESPINA,CALLE,29,28031,2,SANTA EUGENIA,18,VILLA DE VALLECAS,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas
4580220,Instalación Deportiva Municipal Básica Fuente de Lima,1 Pista de baloncesto,"Metro: Aviación EspañolaBus: 17 , 34 , 39 , 139Renfe: Las Águilas",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4756f9a1382b2110VgnVCM1000000b205a0aRCRD,FUENTE DE LIMA,CALLE,24,28024,7,LAS AGUILAS,10,LATINA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas
4564155,Instalación Deportiva Municipal Básica Fuerte de Navidad,1 Pista de baloncesto,"Bus: 17, 117 , 139 , 155Cercanías Renfe: Maestra Justa Freire-Polideportivo Aluche (antigua estación de Fanjul) (línea C5)",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=70935ad152322110VgnVCM1000000b205a0aRCRD,FUERTE DE NAVIDAD,CALLE,,28044,7,LAS AGUILAS,10,LATINA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas
4547673,Instalación Deportiva Municipal Básica Félix Rodríguez de la Fuente,1 Pista de fútbol sala,"Metro: EstrellaBus: 20 , 30 , 32 , 71 , 113.",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=94fdf76721491110VgnVCM2000000c205a0aRCRD,FELIX RODRIGUEZ DE LA FUENTE,CALLE,3,28030,4,MEDIA LEGUA,14,MORATALAZ,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4556047,Instalación Deportiva Municipal Básica Galeón,2 Pistas de baloncesto,"Metro: Alameda de Osuna. Bus: 101 , 105 , 112 , 114 , 115 , 151",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7aea0d17980e1110VgnVCM1000000b205a0aRCRD,GALEON,CALLE,3,28042,1,ALAMEDA DE OSUNA,21,BARAJAS,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas
4579734,Instalación Deportiva Municipal Básica Garrovillas,1 Pista de patinaje3 Pistas de petanca1 Pista de chito,"Bus: 17 , 34 , 39 , 117 , 139. Renfe: Las Águilas",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=74cc19b4c3ea2110VgnVCM2000000c205a0aRCRD,GARROVILLAS,PLAZA,S/N,28044,7,LAS AGUILAS,10,LATINA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje
4580463,Instalación Deportiva Municipal Básica General Millán Astray,1 Pista polideportiva,"Bus: 17 , 34 , 39 , 117 , 139 , 155.Cercanías Renfe: Maestra Justa Freire-Polideportivo Aluche (antigua estación de Fanjul) (línea C5)",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0ea55ca87e2b2110VgnVCM1000000b205a0aRCRD,GENERAL MILLAN ASTRAY,CALLE,4,28044,7,LAS AGUILAS,10,LATINA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4542768,Instalación Deportiva Municipal Básica Glorieta Avenida San Luis,1 Pista polideportiva,"Bus: 107 , 125 , 172",1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a666553e30f61110VgnVCM1000000b205a0aRCRD,Añastro,CALLE,78,28033,8,ATALAYA,15,CIUDAD LINEAL,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje
10915711,Instalación Deportiva Municipal Básica Glorieta de Segovia,1 Tenis de mesa,"Bus: 25 , 31 , 33 , 36 , 39 , 41 , 50 , 65 , 138 , C",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=eff43e641a099610VgnVCM1000001d4a900aRCRD,Ciudad de Plasencia,PASEO,,28005,1,PALACIO,1,CENTRO,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas
6331073,Instalación Deportiva Municipal Básica Gran Vía de Hortaleza,1 Pista de patinaje y pista de calva,Bus: 87,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4888d5397f9a5310VgnVCM2000000c205a0aRCRD,GRAN VIA DE HORTALEZA,AVENIDA,1,28033,4,PINAR DEL REY,16,HORTALEZA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje
4556640,Instalación Deportiva Municipal Básica Guadalajara,1 Campo de fútbol (césped artificial)2 Campos de fútbol 7 (césped artificial),"Bus:  4 , 70 , 106 , 140 , 153",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8add2414d35e1110VgnVCM1000000b205a0aRCRD,GUADALAJARA,AVENIDA,S/N,28032,4,ARCOS,20,SAN BLAS-CANILLEJAS,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4582856,Instalación Deportiva Municipal Básica Hermanos Trueba,1 Pista de fútbol sala2 Pistas de baloncesto1 Pista de voleibol,"Bus: 57 , 103 , 111 , 144 , 310",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=eba13c5ea1db2110VgnVCM1000000b205a0aRCRD,HERMANOS TRUEBA,CALLE,30,28018,3,PALOMERAS BAJAS,13,PUENTE DE VALLECAS,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas
4549105,Instalación Deportiva Municipal Básica Hogar del Ferroviario,1 Campo de fútbol 7,"Metro: Estrella. Bus: 8 , 20 , 30 , 32 , 113",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4bed787f05d91110VgnVCM2000000c205a0aRCRD,MEDITERRANEO,AVENIDA,S/N,28030,5,FONTARRON,14,MORATALAZ,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4659422,Instalación Deportiva Municipal Básica Hornero,1 Pista polideportiva,"Metro: Plaza Elíptica , Opañel.Bus: 55 , 60 , 108 , 116 , 118 , 155.",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3000c904fba65110VgnVCM1000000b205a0aRCRD,HORNERO,CALLE,1,28019,2,OPAÑEL,11,CARABANCHEL,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas
4541383,Instalación Deportiva Municipal Básica Huerta de la Salud,1 Pista de baloncesto,"Metro: San Lorenzo , Parque de Santa María.Bus: 9 , 72 , 87 , 107",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dcd3ced208a51110VgnVCM1000000b205a0aRCRD,ALCOBENDAS,CALLE,3,28033,4,PINAR DEL REY,16,HORTALEZA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas
4627943,Instalación Deportiva Municipal Básica Illescas,1 Pista de Petanca,"Metro: CampamentoBus: 25 , 36 , 39 , 121 , 131 , H",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bcd8f1723a784110VgnVCM1000000b205a0aRCRD,ILLESCAS,CALLE,,28024,4,ALUCHE,10,LATINA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas
4584299,Instalación Deportiva Municipal Básica Imagen,2 Pistas de baloncesto,"Bus: 24 , 57 , 103 , 111 , 144Renfe: Entrevías",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ea338ad3672c2110VgnVCM1000000b205a0aRCRD,IMAGEN,CALLE,23,28018,2,SAN DIEGO,13,PUENTE DE VALLECAS,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas
4538608,Instalación Deportiva Municipal Básica Isabel Patacón,1 Pista polideportiva,"Metro: Carabanchel AltoBus: 108 , 118",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3541ddee16b41110VgnVCM1000000b205a0aRCRD,ISABEL PATACON,CALLE,S/N,28044,6,BUENAVISTA,11,CARABANCHEL,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas
4547279,Instalación Deportiva Municipal Básica Isla de Tabarca,Campo de fútbol (césped artificial).  Pista de fútbol 11 (césped artificial).  Pista de baloncesto. 3 pistas de baloncesto 3x3.,"Metro: Avenida de la Ilustración, PeñagrandeBus:  42 , 67 , 127 , 137",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1b1898d6f7291110VgnVCM2000000c205a0aRCRD,SANTIAGO DE COMPOSTELA,CALLE,104,28035,3,PEÑA GRANDE,8,FUENCARRAL-EL PARDO,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4538129,Instalación Deportiva Municipal Básica Iván de Vargas,Superficie:  800 m2 Equipamientos: 1 Pista polideportiva,"Bus: 17 , 25 , 50",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1a188ff806a41110VgnVCM1000000b205a0aRCRD,IVAN DE VARGAS,TRAVESIA,4,28019,3,SAN ISIDRO,11,CARABANCHEL,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas
4538476,Instalación Deportiva Municipal Básica Jacinto Verdaguer,Superficie: 1.200 m2  Equipamientos:    1 Pista de baloncesto 1 Pista de fútbol sala 1 Pista de patinaje 2 Tenis de mesa,"Metro: Marqués de Vadillo. Bus:  23 , 34 , 35 , 116 , 118 , 119",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=09f5db6d12b41110VgnVCM1000000b205a0aRCRD,JACINTO VERDAGUER,CALLE,17,28019,2,OPAÑEL,11,CARABANCHEL,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje
4563440,Instalación Deportiva Municipal Básica Jardines Alhambra,1 Pista de patinaje2 Pistas de chito,"Metro: Lucero , LagunaBus: 31 , 119 , 138Renfe: Laguna",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6cee8fa983e12110VgnVCM1000000b205a0aRCRD,ALHAMBRA,CALLE,,28047,1,LOS CARMENES,10,LATINA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje
4563407,Instalación Deportiva Municipal Básica Jardines General Fanjul,2 Pistas de fútbol sala1 Pista de baloncesto.,"Bus: 17 , 34 , 39 , 117 , 139. Renfe: Las Águilas",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d6c2ad4612e12110VgnVCM1000000b205a0aRCRD,LAS AGUILAS,AVENIDA,,28044,7,LAS AGUILAS,10,LATINA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4561139,Instalación Deportiva Municipal Básica Jardines Vía Carpetana,1 Pista de patinaje,"Metro: CarpetanaBus: 17, 25 , 55 , 119",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c89910d87c902110VgnVCM1000000b205a0aRCRD,VIA CARPETANA,CALLE,S/N,28047,4,ALUCHE,10,LATINA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje
4542557,Instalación Deportiva Municipal Básica Jardines de Bucaramanga,2 Pistas de baloncesto 3x3 2  Pistas de bolos y petanca 1 Pista de chito 1 Tenis de mesa,"Metro: Mar de Cristal , San LorenzoBus: 72 , 87 , 104 , 120 , 125",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6b769fbdc8e61110VgnVCM1000000b205a0aRCRD,BUCARAMANGA,AVENIDA,2,28033,4,PINAR DEL REY,16,HORTALEZA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas
4527106,Instalación Deportiva Municipal Básica Jardín Canarias,1 Pista de bolos 3 Pistas de petanca,"Metro: Palos de la FronteraBus: 6 , 8 , 19 , 45 , 47 , 55 , 59 , 85 , 86 , 102 , 247Renfe: Delicias.",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5b06e4148dde0110VgnVCM1000000b205a0aRCRD,CANARIAS,CALLE,19,28045,6,PALOS DE MOGUER,2,ARGANZUELA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas
12017741,Instalación Deportiva Municipal Básica Jardín Chico de la Eterna Sonrisa,Circuito de calistenia,"Metro: Alameda de OsunaBus: 77 , 101 , 112 , 114 , 115 , 151.",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fab123eab8248810VgnVCM1000001d4a900aRCRD,LA RIOJA,CALLE,25,28042,1,ALAMEDA DE OSUNA,21,BARAJAS,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas
5701075,Instalación Deportiva Municipal Básica Jardín Papelera Peninsular,2 Pistas de tenis 2 Pistas de patinaje,"Metro: Pirámides. Bus: 18 , 34 , 36 , 116 , 118 , 119. Renfe: Pirámides.",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=46864e10924d8210VgnVCM2000000c205a0aRCRD,ARGANDA,CALLE,3,28005,2,ACACIAS,2,ARGANZUELA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas
4541324,Instalación Deportiva Municipal Básica Jardín de Portugalete,1 Pista de baloncesto,"Metro: Arturo SoriaBus: 11 , 70 , 120 , 122.",1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1e463c00a6a51110VgnVCM1000000b205a0aRCRD,ULISES,CALLE,23,28043,3,CANILLAS,16,HORTALEZA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas
5941245,Instalación Deportiva Municipal Básica Jazmin,1 Pista polideportiva,"Metro: Pinar de ChamartínBus: 29 , 125 , 129 , 150.",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=054de22597bed210VgnVCM1000000b205a0aRCRD,JAZMIN,CALLE,36,28033,9,COSTILLARES,15,CIUDAD LINEAL,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4531170,Instalación Deportiva Municipal Básica Jesús Aprendiz,1 Pista de baloncesto. 1 Pista de fútbol sala,"Metro: Conde CasalBus: 14, 20 , 26 , 30 , 32, 56, 63, 143 , 152 , 156.",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bcf31cb097c01110VgnVCM1000000b205a0aRCRD,ANTONIO DIAZ-CAÑABATE,CALLE,9,28007,6,NIÑO JESUS,3,RETIRO,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4582793,Instalación Deportiva Municipal Básica Jesús Divino Obrero,1 Pista de fútbol sala cubierto 2 Pistas de baloncesto,"Metro: Buenos AiresBus: 54 , 58 , 63 , 103 , 141 , 143",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=40a294617fcb2110VgnVCM1000000b205a0aRCRD,HUMANES,CALLE,10,28038,5,PORTAZGO,13,PUENTE DE VALLECAS,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas
4554621,Instalación Deportiva Municipal Básica Joaquín Ibarra,1 Pista de baloncesto1 Pista de voleibol,"Metro: Alameda de OsunaBus: 101 , 105 , 112 , 115 , 151",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1f15c4dfc1bd1110VgnVCM1000000b205a0aRCRD,JOAQUIN IBARRA,CALLE,S/N,28042,1,ALAMEDA DE OSUNA,21,BARAJAS,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas
5566865,Instalación Deportiva Municipal Básica José Durán,1 Pista de atletismo 1 Campo de fútbol 11 de césped artificial 3 Pistas polideportivas,"Bus: 24 , 57 , 102 , 136 , 144Renfe: El Pozo",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=07c43faf12d96210VgnVCM2000000c205a0aRCRD,PARQUE DE PALOMERAS BAJAS,AVENIDA,10,28018,3,PALOMERAS BAJAS,13,PUENTE DE VALLECAS,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4555797,Instalación Deportiva Municipal Básica José Luis Sánchez Juez (antiguo Los Coronales),1 Campo de fútbol 11 de césped artificial,"Bus: 105 , 112 , 115 , 151.",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c46e6210e00e1110VgnVCM1000000b205a0aRCRD,BAHIA DE MALAGA,CALLE,5,28042,5,CORRALEJOS,21,BARAJAS,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4564116,Instalación Deportiva Municipal Básica José de Cadalso,1 Pista de patinaje,"Bus: 17 , 34 , 39 , 117 , 139 , 155.",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fe5ee4c9d1322110VgnVCM1000000b205a0aRCRD,JOSE DE CADALSO,CALLE,,28044,7,LAS AGUILAS,10,LATINA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje
4547661,Instalación Deportiva Municipal Básica José de Pasamonte,1 Pista de baloncesto,"Metro: VinaterosBus: 32 , 71 , 113.",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0bdbc9ba6f391110VgnVCM2000000c205a0aRCRD,DOCTOR GARCIA TAPIA,AVENIDA,51,28030,3,MARROQUINA,14,MORATALAZ,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas
4541775,Instalación Deportiva Municipal Básica Juan Clemente Núñez,1 Pista de fútbol sala,"Metro: CanillasBus: 73 , 104 , 112 , 120 , 122",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6655dec5c4961110VgnVCM1000000b205a0aRCRD,JUAN CLEMENTE,CALLE,1,28043,2,PIOVERA,16,HORTALEZA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4527396,Instalación Deportiva Municipal Básica Juan de Mariana,1 Pista de fútbol-sala 2 Tenis de mesa,"Metro: Méndez ÁlvaroBus: 8 , 102 , 152",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b0c99b364bee0110VgnVCM1000000b205a0aRCRD,JUAN DE MARIANA,CALLE,8,28045,5,DELICIAS,2,ARGANZUELA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4628872,Instalación Deportiva Municipal Básica Juan de Vera,1 Pista de baloncesto,"Metro: DeliciasBus: 8 , 19 , 45 , 47 , 59 , 62 , 76 , 85 , 86 , 247Renfe: Delicias",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=13ff1263d5d84110VgnVCM1000000b205a0aRCRD,CASAR DE CACERES,PLAZA,,28045,5,DELICIAS,2,ARGANZUELA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas
4659364,Instalación Deportiva Municipal Básica Julián González,1 Pista de baloncesto,"Metro: Marqués de VadilloBus: 23 , 34 , 35 , 50 , 116 , 118 , 119",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a39181f05ba65110VgnVCM1000000b205a0aRCRD,JULIAN GONZALEZ,CALLE,4,28019,3,SAN ISIDRO,11,CARABANCHEL,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas
4547304,Instalación Deportiva Municipal Básica La Cabrera,1 Campo de fútbol (césped artificial). 2 Pistas de fútbol sala (césped artificial). 1 Minipitch 2 Tenis de Mesa.,"Metro: Antonio MachadoBus: 42 , 127 , 132 , 137",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fafb36f24b291110VgnVCM2000000c205a0aRCRD,LA CABRERA,CALLE,33,28035,3,PEÑA GRANDE,8,FUENCARRAL-EL PARDO,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4555274,Instalación Deportiva Municipal Básica La Chimenea,1 Campo de fútbol 11 de césped artificial,"Metro: Usera. Bus: 23 , 55 , 60",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c7c1baac93dd1110VgnVCM1000000b205a0aRCRD,VALLANDES,CALLE,5,28026,5,MOSCARDO,12,USERA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4528631,Instalación Deportiva Municipal Básica La Chopera,1 Pista de fútbol sala1 Campo de fútbol (césped artificial),"Bus: 160 , 161.",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3cff93375e201110VgnVCM1000000b205a0aRCRD,ESCULTOR PERESEJO,CALLE,86,28023,7,ARAVACA,9,MONCLOA-ARAVACA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
6341954,Instalación Deportiva Municipal Básica La Diligencia,Pistas de Tenis,"Metro: PortazgoBus: 10 , 54 , 57 , 58 , 103 , 136 , 310 , 410",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=48a82246ce7e5310VgnVCM2000000c205a0aRCRD,DILGENCIA,CALLE,7,28018,3,PALOMERAS BAJAS,13,PUENTE DE VALLECAS,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje
4555851,Instalación Deportiva Municipal Básica La Mancha,2 Pistas de tenis de mesa.,"Metro: Almendrales. Bus: 6 , 18 , 22 , 23 , 59 , 76 , 78 , 79 , 85 , 86 , 123.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e3ada2c4720e1110VgnVCM1000000b205a0aRCRD,TOMELLOSO,CALLE,21,28026,4,ALMENDRALES,12,USERA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas
4526685,Instalación Deportiva Municipal Básica La Masó,15 pistas de pádel.,"Bus: 49 , 134",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=32fe94a5989e0110VgnVCM1000000b205a0aRCRD,LA MASO,CALLE,34,28034,7,MIRASIERRA,8,FUENCARRAL-EL PARDO,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
6342001,Instalación Deportiva Municipal Básica La Perla,1 Campo de fútbol 11 de césped artificial 1 Pista de fútbol sala 4 Pistas de pádel,"Metro: San Fermín - Orcasur Bus: 23, 78, 123",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=93832246ce7e5310VgnVCM2000000c205a0aRCRD,CORINDON,CALLE,3,28041,3,SAN FERMIN,12,USERA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas
11081401,Instalación Deportiva Municipal Básica Laminador de Tormentas - Valdebebas,4 Pistas polideportivas,"Bus: 150 , 174",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=57c9d0a0401de610VgnVCM2000001f4a900aRCRD,Antonio Flórez s/n esquina avenida Francisco Javier Sáenz de Oiza,CALLE,,28055,6,VALDEFUENTES,16,HORTALEZA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
