ID;DESC_CLASIFICACION;COD_BARRIO;BARRIO;COD_DISTRITO;DISTRITO;ESTADO;COORD_GIS_X;COORD_GIS_Y;SISTEMA_COORD;LATITUD;LONGITUD;TIPO_VIA;NOM_VIA;NUM_VIA;COD_POSTAL;DIRECCION_AUX;NDP;FECHA_INSTALACION;CODIGO_INTERNO;CONTRATO_COD;UBICACION;USO;MODELO
"5176426";"Fuentes de beber";"011";"PALACIO";"01";"CENTRO";"OPERATIVO";"439587.39";"4473309.42";"ETRS89";40.40820971;-3.71199648;"PLAZA";"VIRGEN DE LA PALOMA";"1";"28005";"C/V CALLE LA PALOMA 21";"20105760";"2019-07-15 00:00:00.0";"FUE_01_0066";"FUE22";"ZV";"PERSONAS";"MU-37A"
"5176428";"Fuentes de beber";"015";"UNIVERSIDAD";"01";"CENTRO";"OPERATIVO";"439491.54";"4475691.51";"ETRS89";40.42966168;-3.71335267;"CALLE";"SANTA CRUZ DE MARCENADO";"31";"28015";;"11006509";"2019-07-29 00:00:00.0";"FUE_01_0067";"FUE22";"VP";"PERSONAS";"MU-37A"
"5176474";"Fuentes de beber";"014";"JUSTICIA";"01";"CENTRO";"OPERATIVO";"440912.85";"4475331.47";"ETRS89";40.42652045;-3.69656414;"PLAZA";"SANTA BARBARA";"10";"28004";;"11005150";"2019-07-11 00:00:00.0";"FUE_01_0069";"FUE22";"ZV";"PERSONAS";"MU-37A"
"5176476";"Fuentes de beber";"011";"PALACIO";"01";"CENTRO";"OPERATIVO";"439795.53";"4474038.00";"ETRS89";40.41478818;-3.70961255;"PLAZA";"CONDE DE MIRANDA";"2";"28005";;"11000533";"2019-07-19 00:00:00.0";"FUE_01_0070";"FUE22";"VP";"PERSONAS";"MU-37A"
"5176481";"Fuentes de beber";"183";"ENSANCHE DE VALLECAS";"18";"VILLA DE VALLECAS";"OPERATIVO";"448271.28";"4469511.98";"ETRS89";40.37458469;-3.60934949;"AVENIDA";"LA GAVIA";"13";"28051";"c/v VILLAMAYOR DE SANTIAGO 13";"31037292";"2019-07-29 00:00:00.0";"FUE_18_0060";"FUE22";"ZV";"PERSONAS";"CASTIZA"
"5176483";"Fuentes de beber";"183";"ENSANCHE DE VALLECAS";"18";"VILLA DE VALLECAS";"OPERATIVO";"447653.97";"4468845.78";"ETRS89";40.36854455;-3.61656613;"AVENIDA";"LA GAVIA";"66";"28051";"C/V AV. CERRO MILANO";"31045482";"2019-07-29 00:00:00.0";"FUE_18_0062";"FUE22";"ZV";"PERSONAS";"CASTIZA"
"5176484";"Fuentes de beber";"183";"ENSANCHE DE VALLECAS";"18";"VILLA DE VALLECAS";"OPERATIVO";"446811.8";"4469078.93";"ETRS89";40.37059162;-3.62650465;"CALLE";"LA GRANJA DE SAN ILDEFONSO";"1";"28051";"C/V PUERTO DE PORZUNA";"31041867";"2019-07-25 00:00:00.0";"FUE_18_0063";"FUE22";"ZV";"PERSONAS";"CASTIZA"
"5181104";"Fuentes de beber";"093";"CIUDAD UNIVERSITARIA";"09";"MONCLOA-ARAVACA";"OPERATIVO";"439107.95";"4476774.33";"ETRS89";40.43938819;-3.71797834;"PLAZA";"CRISTO REY";"6";"28040";;"31011241";"2019-08-16 00:00:00.0";"FUE_09_0124";"FUE22";"VP";"PERSONAS";"MU-37A"
"5181105";"Fuentes de beber";"091";"CASA DE CAMPO";"09";"MONCLOA-ARAVACA";"OPERATIVO";"438951.98";"4474927.95";"ETRS89";40.42274379;-3.71963992;"PASEO";"REY";"26";"28008";"C/V PASEO DE LA ROSALEDA";"11052179";"2019-08-21 00:00:00.0";"FUE_09_0125";"FUE22";"VP";"PERSONAS";"MU-37A"
"5188209";"Fuentes de beber";"091";"CASA DE CAMPO";"09";"MONCLOA-ARAVACA";"OPERATIVO";"438671.01";"4475217.8";"ETRS89";40.42533422;-3.72297972;"PASEO";"REY";"34";"28008";;"11052117";"2019-08-30 00:00:00.0";"FUE_09_0126";"FUE22";"VP";"PERSONAS";"MU-37A"
"5188221";"Fuentes de beber";"097";"ARAVACA";"09";"MONCLOA-ARAVACA";"OPERATIVO";"433129.48";"4477469.41";"ETRS89";40.44519038;-3.78853761;"AVENIDA";"EUROPA";"36";"28023";;"20059088";"2019-09-04 00:00:00.0";"FUE_09_0131";"FUE22";"ZV";"PERSONAS";"MU-37A"
"5191205";"Fuentes de beber";"031";"PACIFICO";"03";"RETIRO";"OPERATIVO";"442463.89";"4473180.96";"ETRS89";40.40725625;-3.67808601;"AVENIDA";"MEDITERRANEO";"2";"28007";"C/V PLAZA MARIANO DE CAVIA";"11010851";"2019-09-10 00:00:00.0";"FUE_03_0050";"FUE22";"ZV";"PERSONAS";"MU-37A"
"5192389";"Fuentes de beber";"206";"REJAS";"20";"SAN BLAS-CANILLEJAS";"OPERATIVO";"451772.97";"4477302.24";"ETRS89";40.44497493;-3.56869302;"AVENIDA";"FERMINA SEVILLANO";"21 B";"28022";"PRÓXIMO A C/ NOVIEMBRE, 28";"31046744";"2019-09-30 00:00:00.0";"FUE_20_0114";"FUE22";"VP";"PERSONAS";"MU-37A"
"5192403";"Fuentes de beber";"203";"AMPOSTA";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"447279.31";"4475486.15";"ETRS89";40.42834171;-3.62152875;"CALLE";"ALBERIQUE";"10 G";"28037";"EN BULEVAR, ENTRE ÁREAS INFANTILES";"31046947";"2019-09-20 00:00:00.0";"FUE_20_0115";"FUE22";"ZV";"PERSONAS";"CASTIZA"
"5195509";"Fuentes de beber";"073";"TRAFALGAR";"07";"CHAMBERI";"OPERATIVO";"440154.42";"4475720.52";"ETRS89";40.42997097;-3.70554107;"GLORIETA";"RUIZ JIMENEZ";"4";"28015";"C/V SAN BERNARDO";"11039833";;"FUE_07_0024";"FUE22";"VP";"PERSONAS";"MU-37A"
"5196347";"Fuentes de beber";"076";"VALLEHERMOSO";"07";"CHAMBERI";"OPERATIVO";"440295.73";"4477559.89";"ETRS89";40.44655098;-3.70404807;"GLORIETA";"CUATRO CAMINOS";"1";"28020";"C/V BRAVO MURILLO";"11042383";"2019-10-04 00:00:00.0";"FUE_07_0029";"FUE22";"VP";"PERSONAS";"MU-37A"
"5202129";"Fuentes de beber";"013";"CORTES";"01";"CENTRO";"OPERATIVO";"440722.03";"4473750.16";"ETRS89";40.41226168;-3.69866613;"CALLE";"ATOCHA";"73";"28012";"C/V AMOR DE DIOS";"20005144";"2019-10-15 00:00:00.0";"FUE_01_0071";"FUE22";"VP";"PERSONAS";"MU-37A"
"5202135";"Fuentes de beber";"012";"EMBAJADORES";"01";"CENTRO";"OPERATIVO";"440767.0";"4473568.56";"ETRS89";40.41062894;-3.69811923;"CALLE";"SANTA ISABEL";"34";"28012";"C/V BUENAVISTA";"11002906";"2019-10-15 00:00:00.0";"FUE_01_0072";"FUE22";"VP";"PERSONAS";"MU-37A"
"5202144";"Fuentes de beber";"012";"EMBAJADORES";"01";"CENTRO";"OPERATIVO";"441169.8";"4473328.31";"ETRS89";40.40849321;-3.69334995;"CALLE";"DOCTOR DRUMEN";"7";"28012";"C/V PLAZA JUAN GOYTISOLO";"20004914";"2019-10-15 00:00:00.0";"FUE_01_0074";"FUE22";"ZV";"PERSONAS";"MU-37A"
"5203238";"Fuentes de beber";"114";"VISTA ALEGRE";"11";"CARABANCHEL";"OPERATIVO";"436768.27";"4471059.01";"ETRS89";40.38772772;-3.74499529;"CALLE";"EL ESPINAR";"1";"28047";"ZONA ESTANCIAL";"11074696";"2019-10-15 00:00:00.0";"FUE_11_0134";"FUE22";"VP";"PERSONAS";"FUENTE_ACCESIBLE"
"5205476";"Fuentes de beber";"012";"EMBAJADORES";"01";"CENTRO";"OPERATIVO";"440360.55";"4473284.54";"ETRS89";40.40804133;-3.70288268;"PLAZA";"LA CORRALA";"1";"28012";"CALLE MESON DE PAREDES, 63";"31025779";"2019-10-15 00:00:00.0";"FUE_01_0075";"FUE22";"ZV";"PERSONAS";"MU-37A"
"5205481";"Fuentes de beber";"014";"JUSTICIA";"01";"CENTRO";"OPERATIVO";"440972.65";"4474618.41";"ETRS89";40.42010111;-3.69579303;"PLAZA";"REY";"1 B";"28004";"CALLE BARQUILLO FRENTE AL Nº 6";"31037790";;"FUE_01_0080";"FUE22";"ZV";"PERSONAS";"FUENTE_ACCESIBLE"
"5205482";"Fuentes de beber";"151";"VENTAS";"15";"CIUDAD LINEAL";"OPERATIVO";"444458.84";"4474733.37";"ETRS89";40.42137673;-3.65471175;"CALLE";"POETA BLAS DE OTERO";"11";"28017";"POSTERIOR";"11103555";"2019-10-15 00:00:00.0";"FUE_15_0125";"FUE22";"ZV";"PERSONAS";"CASTIZA"
"5205488";"Fuentes de beber";"159";"COSTILLARES";"15";"CIUDAD LINEAL";"OPERATIVO";"442993.45";"4480691.56";"ETRS89";40.47495187;-3.67251927;"CALLE";"SERRANO GALVACHE";"40";"28033";"FRENTE AL 40";"20140985";"2019-10-31 00:00:00.0";"FUE_15_0130";"FUE22";"ZV";"PERSONAS";"CASTIZA"
"5205489";"Fuentes de beber";"155";"SAN PASCUAL";"15";"CIUDAD LINEAL";"OPERATIVO";"445004.28";"4477129.4";"ETRS89";40.44299771;-3.64848989;"CALLE";"JUAN PEREZ ZUÑIGA";"31";"28027";"FRENTE AL Nº 22";"11111027";;"FUE_15_0131";"FUE22";"ZV";"PERSONAS";"CASTIZA"
"5209649";"Fuentes de beber";"042";"GOYA";"04";"SALAMANCA";"OPERATIVO";"443161.45";"4475317.82";"ETRS89";40.42655415;-3.67005647;"CALLE";"TOMAS LOPEZ";"7";"28009";;"31014877";;"FUE_04_0043";"FUE22";"ZV";"PERSONAS";"OTRO"
"5209650";"Fuentes de beber";"043";"FUENTE DEL BERRO";"04";"SALAMANCA";"OPERATIVO";"443326.830";"4475469.860";"ETRS89";40.42793508;-3.66812052;"PLAZA";"MANUEL BECERRA";"15 B";"28028";"C/V C/ DOCTOR ESQUERDO, JUNTO FAROLA 56";"11016814";;"FUE_04_0044";"FUE22";"VP";"PERSONAS";"MU-37A"
"5209652";"Fuentes de beber";"045";"LISTA";"04";"SALAMANCA";"OPERATIVO";"442631.73";"4476392.7";"ETRS89";40.43620084;-3.67639782;"CALLE";"FRANCISCO SILVELA";"73";"28028";"CV C/GENERAL ORAA";"11018901";;"FUE_04_0047";"FUE22";"VP";"PERSONAS";"MU-37A"
"5211482";"Fuentes de beber";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"445252.86";"4482169.37";"ETRS89";40.48841670;-3.64599375;"AVENIDA";"NICETO ALCALA ZAMORA";"33";"28050";"FRENTE AL Nº 33. Parque infantil en la mediana.";"31010098";"2019-11-15 00:00:00.0";"FUE_16_0160";"FUE22";"ZV";"PERSONAS";"CASTIZA"
"5211484";"Fuentes de beber";"164";"PINAR DEL REY";"16";"HORTALEZA";"OPERATIVO";"445981.48";"4480508.67";"ETRS89";40.47350402;-3.63725535;"CALLE";"MANIZALES";"15";"28033";"CV C/ ARACATACA. PISTAS DEPORTIVAS";"31050824";"2019-11-14 00:00:00.0";"FUE_16_0162";"FUE22";"ZV";"PERSONAS";"CASTIZA"
"5211485";"Fuentes de beber";"164";"PINAR DEL REY";"16";"HORTALEZA";"OPERATIVO";"445138.43";"4480317.58";"ETRS89";40.47172733;-3.64718367;"CALLE";"VALDETORRES DE JARAMA";"2";"28043";;"11118515";"2019-11-18 00:00:00.0";"FUE_16_0163";"FUE22";"ZV";"PERSONAS";"CASTIZA"
"5211506";"Fuentes de beber";"165";"APOSTOL SANTIAGO";"16";"HORTALEZA";"OPERATIVO";"444103.47";"4480928.15";"ETRS89";40.47715863;-3.65944580;"CALLE";"SOMONTIN";"96";"28033";"JUNTO ÁREA INFANTIL";"11121778";"2019-11-18 00:00:00.0";"FUE_16_0164";"FUE22";"ZV";"PERSONAS";"CASTIZA"
"5211515";"Fuentes de beber";"162";"PIOVERA";"16";"HORTALEZA";"OPERATIVO";"444812.69";"4478493.43";"ETRS89";40.45527291;-3.65086744;"CALLE";"ANGEL CAVERO";"1";"28043";"C/V C/ PUERTO DE SANTA MARÍA";"11114818";"2019-11-25 00:00:00.0";"FUE_16_0165";"FUE22";"ZV";"PERSONAS";"CASTIZA"
"5212100";"Fuentes de beber";"062";"CUATRO CAMINOS";"06";"TETUAN";"OPERATIVO";"440334.18";"4477638.93";"ETRS89";40.44726576;-3.70360211;"GLORIETA";"CUATRO CAMINOS";"7";"28020";"C/V CALLE DE LOS ARTISTAS";"31023336";"2019-11-25 00:00:00.0";"FUE_06_0084";"FUE22";"VP";"PERSONAS";"MU-37A"
"5212696";"Fuentes de beber";"101";"LOS CARMENES";"10";"LATINA";"OPERATIVO";"437606.10";"4472480.10";"ETRS89";40.40059270;-3.73526400;"AVENIDA";"ANGEL SANZ BRIZ";"4";"28047";"CERCA DE AREA CANINA";"31067192";"2023-07-07 00:00:00.0";"FUE_10_0116";"FUE22";"ZV";"MASCOTAS";"BEBEDERO TERRIER"
"5212747";"Fuentes de beber";"061";"BELLAS VISTAS";"06";"TETUAN";"OPERATIVO";"440100.63";"4478114.02";"ETRS89";40.45152877;-3.70640084;"CALLE";"TENERIFE";"29";"28039";"FRENTE AL Nº 42";"11027994";"2019-11-29 00:00:00.0";"FUE_06_0085";"FUE22";"ZV";"PERSONAS";"MU-37A"
"5212748";"Fuentes de beber";"064";"ALMENARA";"06";"TETUAN";"OPERATIVO";"441501.69";"4480518.87";"ETRS89";40.47329247;-3.69010078;"CALLE";"LUIS ESTEBAN";"27";"28029";"C/V MAGNOLIAS";"11032079";"2019-11-29 00:00:00.0";"FUE_06_0086";"FUE22";"ZV";"PERSONAS";"CASTIZA"
"5214770";"Fuentes de beber";"171";"VILLAVERDE ALTO C.H.";"17";"VILLAVERDE";"OPERATIVO";"439179.69";"4466610.17";"ETRS89";40.34782978;-3.71616179;"PASEO";"FERROVIARIOS";"2";"28021";"PARQUE DE PLATA Y CASTAÑAR JUEGOS INFANTILES CASETA";"31054963";;"FUE_17_0124";"FUE22";"ZV";"PERSONAS";"MU-P37C"
"5216568";"Fuentes de beber";"065";"VALDEACEDERAS";"06";"TETUAN";"OPERATIVO";"439725.044";"4480019.064";"ETRS89";40.46866300;-3.71101076;"CALLE";"CAPITAN BLANCO ARGIBAY";"3";"28029";"PARQUE AGUSTÍN RODRIGUEZ SHAGÚN, AREA CANINA JUNTO APARCAMIENTO";"11033851";"2019-12-16 00:00:00.0";"FUE_06_0092";"FUE22";"ZV";"PERSONAS";"MIXTA NEPTUNO"
"5219893";"Fuentes de beber";"072";"ARAPILES";"07";"CHAMBERI";"OPERATIVO";"439682.14";"4476117.22";"ETRS89";40.43351051;-3.71114619;"CALLE";"GALILEO";"35";"28015";"Parque José Luis Sampedro";"31044128";"2019-12-26 00:00:00.0";"FUE_07_0031";"FUE22";"ZV";"PERSONAS";"METROPOLIS"
"5220270";"Fuentes de beber";"127";"PRADOLONGO";"12";"USERA";"OPERATIVO";"439581.46";"4469662.28";"ETRS89";40.37535404;-3.71172038;"AVENIDA";"RAFAELA YBARRA";"85";"28026";"JUNTO CIRCUITO BICI RAFAELA YBARRA";"20153855";"2020-01-10 00:00:00.0";"FUE_12_0074";"FUE22";"ZV";"PERSONAS";"MU-37A"
"5220279";"Fuentes de beber";"127";"PRADOLONGO";"12";"USERA";"OPERATIVO";"439997.25";"4469774.06";"ETRS89";40.37639105;-3.70683332;"CALLE";"CRISTO DE LA VICTORIA";"225";"28026";"JUNTO A PASEO PINOS TEMPLETE";"11085930";"2020-01-10 00:00:00.0";"FUE_12_0076";"FUE22";"ZV";"PERSONAS";"MU-37A"
"5220281";"Fuentes de beber";"127";"PRADOLONGO";"12";"USERA";"OPERATIVO";"440148.01";"4469911.53";"ETRS89";40.37764029;-3.70507040;"CALLE";"CRISTO DE LA VICTORIA";"199";"28026";"JUNTO JARDIN BOTÁNICO";"11085922";"2023-06-26 00:00:00.0";"FUE_12_0077";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"5229175";"Fuentes de beber";"134";"PALOMERAS SURESTE";"13";"PUENTE DE VALLECAS";"OPERATIVO";"445250.860";"4470509.040";"ETRS89";40.38337391;-3.64501275;"AVENIDA";"RAFAEL ALBERTI";"51";"28018";"Parque del Campo de la Paloma PLAZA CENTRAL";"11096233";"2020-01-16 00:00:00.0";"FUE_13_0160";"FUE22";"ZV";"PERSONAS";"MU-37A"
"5229238";"Fuentes de beber";"134";"PALOMERAS SURESTE";"13";"PUENTE DE VALLECAS";"OPERATIVO";"445228.64";"4470595.82";"ETRS89";40.38415422;-3.64528197;"CALLE";"CAMPO DE LA PALOMA";"22";"28018";"Parque del Campo de la Paloma ZONA INFANTIL";"11096275";"2020-01-16 00:00:00.0";"FUE_13_0161";"FUE22";"ZV";"PERSONAS";"MU-37A"
"5229300";"Fuentes de beber";"134";"PALOMERAS SURESTE";"13";"PUENTE DE VALLECAS";"OPERATIVO";"445253.990";"4470644.960";"ETRS89";40.38459857;-3.64498756;"CALLE";"GERARDO DIEGO";"15";"28018";"PARQUE CAMPO DE LA PALOMA JUNTO JUEGOS MAYORES";"20035240";"2020-01-16 00:00:00.0";"FUE_13_0162";"FUE22";"ZV";"PERSONAS";"MU-37A"
"5232822";"Fuentes de beber";"173";"BUTARQUE";"17";"VILLAVERDE";"OPERATIVO";"442419.13";"4467154.32";"ETRS89";40.35296171;-3.67806894;"AVENIDA";"LOS ROSALES";"123";"28021";"PARQUE, JUNTO A PISTAS DEP.";"31000336";"2020-01-21 00:00:00.0";"FUE_17_0128";"FUE22";"ZV";"PERSONAS";"MU-37A"
"5237487";"Fuentes de beber";"211";"ALAMEDA DE OSUNA";"21";"BARAJAS";"OPERATIVO";"450391.1";"4479484.87";"ETRS89";40.46455611;-3.58515779;"AVENIDA";"LOGROÑO";"74";"28042";"'APR 21.03";"11139811";;"FUE_21_0061";"FUE22";"ZV";"PERSONAS";"MU-37A"
"5241774";"Fuentes de beber";"174";"LOS ROSALES";"17";"VILLAVERDE";"OPERATIVO";"441731.6";"4467446.25";"ETRS89";40.35554384;-3.68619136;"CALLE";"AUGUSTOBRIGA";"13";"28021";"c/v calle Clara Schumann";"31030218";"2020-01-27 00:00:00.0";"FUE_17_0127";"FUE22";"ZV";"PERSONAS";"MU-37A"
"5242892";"Fuentes de beber";"102";"PUERTA DEL ANGEL";"10";"LATINA";"OPERATIVO";"437432.65";"4473211.21";"ETRS89";40.40716583;-3.73737969;"PLAZA";"PATRIARCA EIJO Y GARAY";"2";"28011";"JUNTO ZONA INFANTIL";"11062431";"2020-01-14 00:00:00.0";"FUE_10_0117";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA TERRIER"
"5249643";"Fuentes de beber";"064";"ALMENARA";"06";"TETUAN";"OPERATIVO";"440879.731";"4480412.91";"ETRS89";40.47229390;-3.69742760;"CALLE";"PADRE RUBIO";"84";"28029";"ÁREA CANINA";"11032586";"2020-01-13 00:00:00.0";"FUE_06_0089";"FUE22";"ZV";"PERSONAS";"BEBEDERO NEPTUNO"
"5270041";"Fuentes de beber";"163";"CANILLAS";"16";"HORTALEZA";"OPERATIVO";"446874.29";"4479304.51";"ETRS89";40.46271390;-3.62662266;"CALLE";"SILVANO";"157";"28043";"C/V C/ JUAN CLEMENTE NUÑEZ";"20065860";"2020-02-11 00:00:00.0";"FUE_16_0167";"FUE22";"VP";"PERSONAS";"MU-37A"
"5270342";"Fuentes de beber";"205";"ROSAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"448724.02";"4476364.45";"ETRS89";40.43634429;-3.60456871;"AVENIDA";"LUIS ARAGONES";"12";"28022";"ACCESO LATERAL ESTADIO WANDA";"31056316";"2020-02-18 00:00:00.0";"FUE_20_0124";"FUE22";"VP";"PERSONAS";"MU-37A"
"5272336";"Fuentes de beber";"022";"ACACIAS";"02";"ARGANZUELA";"OPERATIVO";"439653.81";"4472810.01";"ETRS89";40.40371560;-3.71116639;"TRAVESIA";"SAN ISIDORO DE SEVILLA";"7 B";"28005";"PASEO OLMOS 24";"31012876";"2020-02-10 00:00:00.0";"FUE_02_0062";"FUE22";"ZV";"PERSONAS";"CASTIZA"
"529389";"Fuentes de beber";"062";"CUATRO CAMINOS";"06";"TETUAN";"OPERATIVO";"440740.97";"4478248.92";"ETRS89";40.45278991;-3.69886235;"AVENIDA";"GENERAL PERON";"4";"28020";"JARDINES PERÓN, JUNTO A ZONA INFANTIL";"11029769";"2023-07-25 00:00:00.0";"FUE_06_0056";"FUE22";"ZV";"PERSONAS";"METROPOLIS"
"529393";"Fuentes de beber";"065";"VALDEACEDERAS";"06";"TETUAN";"OPERATIVO";"440169.64";"4480098.76";"ETRS89";40.46941308;-3.70577415;"PASEO";"DIRECCION";"283";;;"31028415";;"FUE_06_0067";"FUE22";"VP";"PERSONAS";"MU-37A"
"529398";"Fuentes de beber";"014";"JUSTICIA";"01";"CENTRO";"OPERATIVO";"441199.4";"4475222.8";"ETRS89";40.42556180;-3.69317625;"PLAZA";"VILLA DE PARIS";"1";"28004";"Plaza Villa de Paris";"11005131";;"FUE_01_0005";"FUE22";"ZV";"PERSONAS";"MU-37A"
"529399";"Fuentes de beber";"015";"UNIVERSIDAD";"01";"CENTRO";"OPERATIVO";"440248.16";"4475384.04";"ETRS89";40.42694655;-3.70440439;"CALLE";"DOS DE MAYO";"1";"28004";"Plaza Dos de Mayo";"11006199";;"FUE_01_0020";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"529400";"Fuentes de beber";"012";"EMBAJADORES";"01";"CENTRO";"OPERATIVO";"439735.54";"4473379.12";"ETRS89";40.40884834;-3.71025718;"CALLE";"ARGANZUELA";"1";"28005";;"20004170";;"FUE_01_0031";"FUE22";"VP";"PERSONAS";"PATRIMONIO_HISTORICO"
"529402";"Fuentes de beber";"065";"VALDEACEDERAS";"06";"TETUAN";"OPERATIVO";"439803.857";"4479789.76";"ETRS89";40.46660306;-3.71005939;"CALLE";"VILLAAMIL";"90";"28039";"Parque Huerta del Obispo";"31050938";;"FUE_06_0003";"FUE22";"ZV";"PERSONAS";"MU-37A"
"529406";"Fuentes de beber";"064";"ALMENARA";"06";"TETUAN";"OPERATIVO";"441230.95";"4480238.83";"ETRS89";40.47075065;-3.69326852;"CALLE";"GENERAL PINTOS";"22 B";"28029";"CV CALLE PADRE RUBIO";"31066898";;"FUE_06_0068";"FUE22";"VP";"PERSONAS";"OTRO"
"529408";"Fuentes de beber";"011";"PALACIO";"01";"CENTRO";"OPERATIVO";"438867.16";"4474075.74";"ETRS89";40.41506048;-3.72055779;"PASEO";"VIRGEN DEL PUERTO";"3 B";"28005";"Parque de Atenas";"31044315";;"FUE_01_0021";"FUE22";"ZV";"PERSONAS";"MU-37A"
"529409";"Fuentes de beber";"012";"EMBAJADORES";"01";"CENTRO";"OPERATIVO";"440159.847";"4473092.675";"ETRS89";40.40629851;-3.70522986;"CALLE";"CASINO";"3";"28005";"Parque Casino de la Reina";"11002270";"2023-10-05 00:00:00.0";"FUE_01_0030";"FUE22";"ZV";"PERSONAS";"OTRO"
"529410";"Fuentes de beber";"065";"VALDEACEDERAS";"06";"TETUAN";"OPERATIVO";"439873.2";"4480226.63";"ETRS89";40.47054357;-3.70928289;"CALLE";"SINESIO DELGADO";"23";"28029";"Parque Agustin Rodriguez Sahagun";"31045419";;"FUE_06_0032";"FUE22";"ZV";"PERSONAS";"MU-37A"
"529411";"Fuentes de beber";"065";"VALDEACEDERAS";"06";"TETUAN";"OPERATIVO";"440730.491";"4479706.39";"ETRS89";40.46591866;-3.69912202;"CALLE";"SIERRA BULLONES";"5";"28029";;"11034125";;"FUE_06_0063";"FUE22";"VP";"PERSONAS";"PIEDRA VP"
"529412";"Fuentes de beber";"015";"UNIVERSIDAD";"01";"CENTRO";"OPERATIVO";"439601.252";"4475244.82";"ETRS89";40.42564568;-3.71201690;"PLAZA";"CRISTINO MARTOS";"2";"28015";"Plaza Cristino Martos";"11006548";;"FUE_01_0006";"FUE22";"ZV";"PERSONAS";"BARCINO"
"529418";"Fuentes de beber";"011";"PALACIO";"01";"CENTRO";"OPERATIVO";"439838.45";"4474407.33";"ETRS89";40.41811837;-3.70914164;"PLAZA";"ISABEL II";"8";"28013";"Plaza Isabel II";"20003836";;"FUE_01_0037";"FUE22";"VP";"PERSONAS";"FUENTE_ACCESIBLE"
"529419";"Fuentes de beber";"066";"BERRUGUETE";"06";"TETUAN";"OPERATIVO";"439991.92";"4478894.03";"ETRS89";40.45854758;-3.70775650;"CALLE";"ALONSO NUÑEZ";"7";"28039";"cv Calle de las Margaritas";"11038153";;"FUE_06_0061";"FUE22";"VP";"PERSONAS";"PIEDRA VP"
"529421";"Fuentes de beber";"014";"JUSTICIA";"01";"CENTRO";"OPERATIVO";"441281.79";"4475192.9";"ETRS89";40.42529826;-3.69220230;"CALLE";"ORELLANA";"27";"28004";"Plaza Villa de Paris";"20103453";;"FUE_01_0004";"FUE22";"ZV";"PERSONAS";"MU-37G"
"529422";"Fuentes de beber";"066";"BERRUGUETE";"06";"TETUAN";"OPERATIVO";"440220.017";"4478995.663";"ETRS89";40.45947957;-3.70507601;"CALLE";"BERRUGUETE";"63";"28039";"c/v Calle Serrallo";"11037689";;"FUE_06_0053";"FUE22";"VP";"PERSONAS";"PIEDRA VP"
"529426";"Fuentes de beber";"011";"PALACIO";"01";"CENTRO";"OPERATIVO";"438901.76";"4474042.18";"ETRS89";40.41476070;-3.72014678;"PASEO";"VIRGEN DEL PUERTO";"4";"28005";"PARQUE DE ATENAS";"31011490";;"FUE_01_0028";"FUE22";"ZV";"PERSONAS";"OTRO"
"529428";"Fuentes de beber";"064";"ALMENARA";"06";"TETUAN";"OPERATIVO";"441239.28";"4480555.74";"ETRS89";40.47360609;-3.69319962;"CALLE";"VIA LIMITE";"65";"28029";"Parque de la Ventilla, junto acceso";"11032312";;"FUE_06_0012";"FUE22";"ZV";"PERSONAS";"MU-37A"
"529429";"Fuentes de beber";"065";"VALDEACEDERAS";"06";"TETUAN";"OPERATIVO";"439773.717";"4480262.58";"ETRS89";40.47086022;-3.71045977;"CALLE";"SINESIO DELGADO";"23";"28029";"Parque Agustin Rodriguez Sahagun";"31045419";;"FUE_06_0031";"FUE22";"ZV";"PERSONAS";"MU-37A"
"529431";"Fuentes de beber";"066";"BERRUGUETE";"06";"TETUAN";"OPERATIVO";"440371.251";"4478939.397";"ETRS89";40.45898357;-3.70328712;"CALLE";"MARTINEZ";"15";"28039";"C/ Martínez 15";"20012948";;"FUE_06_0016";"FUE22";"ZV";"PERSONAS";"MU-37A"
"529432";"Fuentes de beber";"014";"JUSTICIA";"01";"CENTRO";"OPERATIVO";"441077.26";"4475077.76";"ETRS89";40.42424657;-3.69460257;"PLAZA";"SALESAS";"1 B";"28004";"Plaza de las Salesas";"31041455";"2017-08-01 00:00:00.0";"FUE_01_0003";"FUE22";"ZV";"PERSONAS";"BARCINO"
"529433";"Fuentes de beber";"061";"BELLAS VISTAS";"06";"TETUAN";"OPERATIVO";"439815.541";"4478313.25";"ETRS89";40.45330293;-3.70978157;"CALLE";"MARIA PEDRAZA";"18";"28039";"CV CALLE ALEJANDRO RODRIGUÉZ";"20010668";;"FUE_06_0060";"FUE22";"VP";"PERSONAS";"PIEDRA VP"
"529436";"Fuentes de beber";"011";"PALACIO";"01";"CENTRO";"OPERATIVO";"439005.2";"4474042.99";"ETRS89";40.41477558;-3.71892773;"CALLE";"SEGOVIA";"30";"28005";"Parque de Atenas";"31047537";;"FUE_01_0027";"FUE22";"ZV";"PERSONAS";"MU-37C"
